transaction_id,customer_id,merchant_id,amount,currency,payment_method,bank,transaction_time,status,failure_reason,checkout_completed,subscription_flag
TXN_000239,CUST_01880,MER_0022,1888.36,INR,NetBanking,ICICI,2026-08-23 18:24:00,success,,True,False
TXN_000240,CUST_00668,MER_0020,10261.65,INR,UPI,SBI,2026-07-14 00:04:00,success,,True,False
TXN_000241,CUST_00357,MER_0020,2933.81,INR,Wallet,YES,2026-08-02 01:12:00,success,,True,False
TXN_000242,CUST_00018,MER_0032,3634.38,INR,UPI,HDFC,2026-08-09 15:42:00,success,,True,False
TXN_000243,CUST_00952,MER_0023,4157.79,INR,NetBanking,ICICI,2026-07-26 12:06:00,failed,network_error,True,False
TXN_000244,CUST_00596,MER_0015,4775.02,INR,UPI,SBI,2026-07-20 12:26:00,success,,True,True
TXN_000245,CUST_00970,MER_0018,1489.5,INR,UPI,AXIS,2026-08-12 14:59:00,failed,network_error,True,False
TXN_000246,CUST_01202,MER_0048,1012.2,INR,UPI,HDFC,2026-07-11 22:44:00,failed,network_error,True,False
TXN_000247,CUST_01389,MER_0049,4551.21,INR,Card,AXIS,2026-08-02 13:16:00,failed,network_error,True,True
TXN_000248,CUST_00471,MER_0039,9316.98,INR,Card,AXIS,2026-07-31 09:52:00,failed,authentication_failure,True,False
TXN_000249,CUST_00838,MER_0016,4167.17,INR,Card,AXIS,2026-07-13 16:10:00,success,,True,False
TXN_000250,CUST_00222,MER_0047,1019.06,INR,Card,ICICI,2026-07-13 20:10:00,success,,True,True
TXN_000251,CUST_00760,MER_0009,1790.63,INR,UPI,SBI,2026-07-13 04:59:00,success,,True,False
TXN_000252,CUST_01608,MER_0004,4257.47,INR,UPI,KOTAK,2026-07-20 23:53:00,success,,True,False
TXN_000253,CUST_00682,MER_0028,4813.99,INR,UPI,KOTAK,2026-07-28 21:58:00,failed,bank_timeout,True,False
TXN_000254,CUST_00143,MER_0043,2304.73,INR,Card,ICICI,2026-07-19 16:06:00,failed,bank_declined,True,False
TXN_000255,CUST_00800,MER_0044,1834.22,INR,Card,ICICI,2026-07-22 12:18:00,success,,True,False
TXN_000256,CUST_00468,MER_0038,4975.63,INR,Card,SBI,2026-07-16 22:11:00,failed,expired_card,True,True
TXN_000257,CUST_01541,MER_0013,3642.89,INR,UPI,AXIS,2026-07-07 02:33:00,success,,True,False
TXN_000258,CUST_01261,MER_0047,2539.74,INR,UPI,ICICI,2026-08-04 05:14:00,failed,bank_timeout,True,False
TXN_000259,CUST_00858,MER_0028,1439.06,INR,UPI,AXIS,2026-08-03 17:11:00,success,,True,True
TXN_000260,CUST_00968,MER_0045,4268.69,INR,Wallet,SBI,2026-07-03 19:19:00,failed,insufficient_funds,True,False
TXN_000261,CUST_01269,MER_0029,3617.78,INR,Card,AXIS,2026-08-05 13:19:00,success,,True,False
TXN_000262,CUST_00055,MER_0001,1602.26,INR,UPI,ICICI,2026-08-07 23:46:00,failed,authentication_failure,True,False
TXN_000263,CUST_01546,MER_0008,5870.66,INR,UPI,HDFC,2026-08-04 08:07:00,failed,bank_declined,False,False
TXN_000264,CUST_01199,MER_0014,1223.88,INR,Card,HDFC,2026-08-11 11:51:00,success,,True,False
TXN_000265,CUST_01608,MER_0006,4250.46,INR,Wallet,KOTAK,2026-07-17 04:33:00,success,,True,False
TXN_000266,CUST_01998,MER_0004,1783.6,INR,Card,HDFC,2026-08-22 12:08:00,failed,network_error,True,False
TXN_000267,CUST_00939,MER_0042,3998.22,INR,UPI,YES,2026-08-10 20:37:00,success,,True,False
TXN_000268,CUST_00249,MER_0021,4216.9,INR,UPI,KOTAK,2026-08-10 13:29:00,failed,bank_timeout,True,False
TXN_000269,CUST_00308,MER_0037,6435.31,INR,UPI,YES,2026-07-12 22:06:00,failed,bank_timeout,False,False
TXN_000270,CUST_00516,MER_0030,1816.34,INR,NetBanking,AXIS,2026-07-07 17:58:00,failed,bank_declined,True,True
TXN_000271,CUST_01411,MER_0003,589.35,INR,UPI,HDFC,2026-07-18 04:52:00,success,,True,False
TXN_000272,CUST_00370,MER_0001,3384.37,INR,Wallet,HDFC,2026-08-04 11:33:00,success,,True,True
TXN_000273,CUST_00912,MER_0031,1071.17,INR,Card,AXIS,2026-08-22 05:34:00,success,,True,False
TXN_000274,CUST_00538,MER_0004,827.05,INR,Card,SBI,2026-08-10 18:33:00,failed,bank_declined,True,False
TXN_000275,CUST_00348,MER_0015,5944.08,INR,UPI,ICICI,2026-07-23 22:22:00,failed,authentication_failure,True,False
TXN_000276,CUST_01892,MER_0007,8324.7,INR,Wallet,SBI,2026-07-23 02:36:00,success,,True,True
TXN_000277,CUST_00515,MER_0006,1589.79,INR,NetBanking,KOTAK,2026-07-10 06:04:00,success,,True,False
TXN_000278,CUST_01871,MER_0044,622.73,INR,UPI,YES,2026-08-13 10:17:00,success,,True,False
TXN_000279,CUST_01759,MER_0007,999.03,INR,UPI,AXIS,2026-08-12 12:35:00,success,,True,False
TXN_000280,CUST_01322,MER_0005,6559.37,INR,Card,ICICI,2026-08-19 22:23:00,failed,authentication_failure,True,False
TXN_000281,CUST_01255,MER_0009,1573.99,INR,UPI,AXIS,2026-07-23 10:53:00,success,,True,False
TXN_000282,CUST_00120,MER_0039,2773.91,INR,Card,SBI,2026-07-09 22:19:00,success,,True,False
TXN_000283,CUST_00612,MER_0032,3646.15,INR,Card,AXIS,2026-08-04 18:18:00,success,,True,False
TXN_000284,CUST_01084,MER_0046,5966.52,INR,UPI,KOTAK,2026-08-19 23:40:00,success,,True,False
TXN_000285,CUST_01385,MER_0016,7776.02,INR,UPI,ICICI,2026-08-24 00:35:00,success,,True,False
TXN_000286,CUST_00229,MER_0008,1830.21,INR,UPI,SBI,2026-07-24 04:45:00,failed,bank_timeout,False,False
TXN_000287,CUST_00679,MER_0045,1753.25,INR,Card,AXIS,2026-08-16 00:53:00,success,,True,False
TXN_000288,CUST_01444,MER_0045,3005.58,INR,UPI,KOTAK,2026-07-05 16:16:00,success,,True,False
TXN_000289,CUST_00122,MER_0010,1128.89,INR,UPI,HDFC,2026-07-16 02:37:00,failed,bank_declined,True,False
TXN_000290,CUST_01812,MER_0031,3213.22,INR,UPI,SBI,2026-07-29 22:00:00,success,,True,False
TXN_000291,CUST_01074,MER_0004,2347.43,INR,NetBanking,HDFC,2026-08-08 05:55:00,success,,True,True
TXN_000292,CUST_01333,MER_0028,2505.48,INR,Card,AXIS,2026-08-05 08:48:00,success,,True,False
TXN_000293,CUST_01186,MER_0015,1330.36,INR,UPI,ICICI,2026-07-18 03:08:00,success,,True,False
TXN_000294,CUST_00480,MER_0048,2029.77,INR,UPI,KOTAK,2026-07-04 07:28:00,success,,True,False
TXN_000295,CUST_00092,MER_0039,1165.16,INR,NetBanking,YES,2026-07-30 16:17:00,success,,True,False
TXN_000296,CUST_00075,MER_0025,4974.89,INR,UPI,SBI,2026-08-11 14:28:00,failed,bank_timeout,True,False
TXN_000297,CUST_00358,MER_0039,557.27,INR,UPI,SBI,2026-07-13 18:49:00,failed,authentication_failure,True,True
TXN_000298,CUST_00444,MER_0003,737.14,INR,UPI,HDFC,2026-07-20 00:17:00,success,,True,False
TXN_000299,CUST_01749,MER_0033,1450.96,INR,UPI,AXIS,2026-08-16 12:08:00,success,,True,False
TXN_000300,CUST_00618,MER_0022,2283.01,INR,UPI,YES,2026-08-02 03:26:00,success,,True,False
TXN_000301,CUST_01480,MER_0038,765.31,INR,Card,AXIS,2026-08-07 01:16:00,failed,authentication_failure,True,False
TXN_000302,CUST_01521,MER_0044,1093.17,INR,Card,YES,2026-07-11 17:07:00,success,,True,False
TXN_000303,CUST_00618,MER_0034,2880.77,INR,Wallet,SBI,2026-07-29 04:28:00,success,,True,False
TXN_000304,CUST_00247,MER_0028,2579.82,INR,UPI,YES,2026-08-19 23:18:00,success,,True,False
TXN_000305,CUST_00973,MER_0039,1370.06,INR,UPI,ICICI,2026-08-06 21:25:00,success,,True,True
TXN_000306,CUST_00313,MER_0010,2811.45,INR,Card,SBI,2026-08-05 02:58:00,success,,True,False
TXN_000307,CUST_01800,MER_0019,1576.02,INR,UPI,SBI,2026-08-06 12:24:00,success,,True,True
TXN_000308,CUST_01335,MER_0050,1963.88,INR,UPI,AXIS,2026-07-17 15:05:00,success,,True,True
TXN_000309,CUST_00532,MER_0037,9309.23,INR,UPI,SBI,2026-08-24 09:47:00,success,,True,False
TXN_000310,CUST_01414,MER_0044,7132.16,INR,UPI,SBI,2026-08-02 21:19:00,success,,True,False
TXN_000311,CUST_00483,MER_0027,862.93,INR,Card,SBI,2026-08-26 23:17:00,failed,network_error,True,False
TXN_000312,CUST_01866,MER_0025,4670.95,INR,UPI,AXIS,2026-08-24 02:29:00,failed,authentication_failure,True,False
TXN_000313,CUST_01442,MER_0007,4698.61,INR,NetBanking,AXIS,2026-08-19 14:47:00,failed,bank_timeout,True,False
TXN_000314,CUST_01918,MER_0035,994.23,INR,UPI,AXIS,2026-07-10 21:51:00,failed,network_error,False,False
TXN_000315,CUST_00869,MER_0049,5508.95,INR,Card,SBI,2026-07-17 21:41:00,failed,authentication_failure,True,True
TXN_000316,CUST_01335,MER_0012,3794.02,INR,NetBanking,HDFC,2026-07-28 11:40:00,success,,True,False
TXN_000317,CUST_00569,MER_0023,3205.01,INR,Wallet,AXIS,2026-07-31 18:16:00,success,,True,True
TXN_000318,CUST_00901,MER_0028,3336.1,INR,UPI,YES,2026-08-06 13:16:00,success,,True,False
TXN_000319,CUST_00732,MER_0039,844.57,INR,UPI,YES,2026-08-12 19:44:00,success,,True,False
TXN_000320,CUST_00894,MER_0047,5641.21,INR,Card,YES,2026-08-16 10:48:00,failed,network_error,False,False
TXN_000321,CUST_01817,MER_0009,2031.41,INR,Card,YES,2026-08-07 03:19:00,failed,bank_declined,True,False
TXN_000322,CUST_01372,MER_0044,717.03,INR,Card,HDFC,2026-07-24 12:25:00,failed,network_error,True,False
TXN_000323,CUST_00959,MER_0035,3857.0,INR,UPI,SBI,2026-07-08 06:00:00,success,,True,False
TXN_000324,CUST_01370,MER_0039,2322.15,INR,UPI,AXIS,2026-07-25 09:43:00,success,,True,False
TXN_000325,CUST_01607,MER_0041,5999.81,INR,UPI,KOTAK,2026-08-24 03:23:00,success,,True,False
TXN_000326,CUST_00873,MER_0006,1868.21,INR,Card,KOTAK,2026-07-27 03:32:00,success,,True,False
TXN_000327,CUST_00744,MER_0035,3834.08,INR,UPI,AXIS,2026-08-02 19:50:00,success,,True,False
TXN_000328,CUST_01157,MER_0027,1079.52,INR,UPI,AXIS,2026-08-05 13:00:00,failed,authentication_failure,False,False
TXN_000329,CUST_01990,MER_0015,2122.85,INR,Card,SBI,2026-08-26 22:28:00,failed,bank_declined,True,False
TXN_000330,CUST_01610,MER_0024,1815.98,INR,NetBanking,KOTAK,2026-08-22 20:28:00,success,,True,True
TXN_000331,CUST_00274,MER_0028,2196.94,INR,UPI,AXIS,2026-07-13 21:02:00,success,,True,False
TXN_000332,CUST_01398,MER_0037,4726.02,INR,UPI,YES,2026-07-25 05:55:00,success,,True,False
TXN_000333,CUST_00714,MER_0028,1720.88,INR,UPI,YES,2026-08-21 04:18:00,success,,True,False
TXN_000334,CUST_00476,MER_0026,675.02,INR,NetBanking,YES,2026-07-17 18:52:00,failed,bank_timeout,True,True
TXN_000335,CUST_00081,MER_0006,7369.93,INR,Card,HDFC,2026-08-17 04:27:00,success,,True,False
TXN_000336,CUST_00947,MER_0023,868.0,INR,UPI,YES,2026-07-15 10:08:00,failed,bank_declined,True,False
TXN_000337,CUST_00976,MER_0002,1632.1,INR,Card,KOTAK,2026-08-25 03:31:00,failed,network_error,True,True
TXN_000338,CUST_00645,MER_0014,3088.31,INR,UPI,AXIS,2026-08-20 00:44:00,success,,True,False
TXN_000339,CUST_00461,MER_0005,2023.28,INR,UPI,AXIS,2026-07-25 10:42:00,success,,True,False
TXN_000340,CUST_01671,MER_0012,1303.73,INR,UPI,ICICI,2026-08-12 19:21:00,success,,True,False
TXN_000341,CUST_00548,MER_0022,1404.68,INR,Wallet,AXIS,2026-08-09 20:28:00,success,,True,True
TXN_000342,CUST_00626,MER_0017,1172.68,INR,Wallet,ICICI,2026-08-08 01:00:00,success,,True,False
TXN_000343,CUST_00249,MER_0010,1254.56,INR,UPI,SBI,2026-07-08 07:24:00,failed,bank_timeout,True,False
TXN_000344,CUST_01012,MER_0046,1376.63,INR,Card,SBI,2026-07-30 16:55:00,success,,True,False
TXN_000345,CUST_01765,MER_0013,4211.78,INR,UPI,ICICI,2026-08-13 09:35:00,success,,True,True
TXN_000346,CUST_01053,MER_0050,8020.83,INR,Card,ICICI,2026-08-20 07:01:00,success,,True,False
TXN_000347,CUST_00425,MER_0029,1534.5,INR,UPI,YES,2026-07-18 10:52:00,success,,True,False
TXN_000348,CUST_01797,MER_0013,2955.8,INR,Card,SBI,2026-08-10 02:11:00,success,,True,False
TXN_000349,CUST_00913,MER_0017,3640.03,INR,Card,SBI,2026-08-08 22:01:00,success,,True,False
TXN_000350,CUST_01062,MER_0002,3560.31,INR,UPI,SBI,2026-07-28 06:20:00,success,,True,True
TXN_000351,CUST_00385,MER_0024,2593.5,INR,UPI,SBI,2026-07-08 00:19:00,success,,True,True
TXN_000352,CUST_00452,MER_0014,4421.11,INR,UPI,SBI,2026-07-15 19:10:00,failed,bank_timeout,True,False
TXN_000353,CUST_00279,MER_0021,906.75,INR,UPI,HDFC,2026-08-21 16:51:00,success,,True,False
TXN_000354,CUST_00389,MER_0008,4891.85,INR,UPI,ICICI,2026-08-08 11:09:00,success,,True,False
TXN_000355,CUST_01879,MER_0019,4963.33,INR,UPI,KOTAK,2026-07-01 15:45:00,failed,bank_declined,True,False
TXN_000356,CUST_00371,MER_0027,2515.81,INR,Card,SBI,2026-07-21 11:48:00,success,,True,False
TXN_000357,CUST_01162,MER_0032,4216.09,INR,Card,AXIS,2026-07-20 23:46:00,success,,True,False
TXN_000358,CUST_00639,MER_0008,2064.31,INR,NetBanking,KOTAK,2026-07-07 00:59:00,failed,bank_declined,True,False
TXN_000359,CUST_00610,MER_0035,16172.99,INR,Wallet,YES,2026-08-25 01:47:00,failed,bank_declined,True,False
TXN_000360,CUST_01594,MER_0009,808.49,INR,Card,HDFC,2026-07-09 10:53:00,success,,True,False
TXN_000361,CUST_01567,MER_0027,3112.11,INR,Card,YES,2026-07-08 17:48:00,success,,True,False
TXN_000362,CUST_00385,MER_0032,4347.04,INR,Wallet,SBI,2026-08-19 16:28:00,failed,bank_timeout,True,True
TXN_000363,CUST_01986,MER_0005,7805.69,INR,UPI,AXIS,2026-07-04 07:15:00,failed,bank_timeout,True,True
TXN_000364,CUST_00582,MER_0021,4248.56,INR,Card,SBI,2026-08-15 15:29:00,success,,True,False
TXN_000365,CUST_00393,MER_0009,1503.14,INR,UPI,SBI,2026-07-25 15:26:00,success,,True,False
TXN_000366,CUST_00569,MER_0026,9657.62,INR,UPI,SBI,2026-07-28 05:36:00,success,,True,False
TXN_000367,CUST_00073,MER_0042,12016.22,INR,UPI,AXIS,2026-08-26 03:39:00,success,,True,False
TXN_000368,CUST_01369,MER_0030,1321.7,INR,UPI,HDFC,2026-07-31 22:35:00,success,,True,False
TXN_000369,CUST_00200,MER_0036,1572.39,INR,UPI,AXIS,2026-07-14 05:08:00,success,,True,False
TXN_000370,CUST_01560,MER_0004,4854.54,INR,UPI,SBI,2026-07-07 01:40:00,success,,True,False
TXN_000371,CUST_01129,MER_0013,1790.58,INR,UPI,AXIS,2026-07-12 20:16:00,failed,bank_declined,True,True
TXN_000372,CUST_00165,MER_0003,2490.68,INR,Card,ICICI,2026-07-05 18:09:00,failed,insufficient_funds,True,False
TXN_000373,CUST_01143,MER_0045,2413.73,INR,UPI,ICICI,2026-07-11 06:56:00,success,,True,False
TXN_000374,CUST_00382,MER_0019,1405.6,INR,Card,HDFC,2026-07-12 17:10:00,success,,True,False
TXN_000375,CUST_00480,MER_0020,1645.01,INR,NetBanking,YES,2026-07-16 05:48:00,success,,True,True
TXN_000376,CUST_00297,MER_0022,7745.8,INR,NetBanking,ICICI,2026-07-01 22:44:00,success,,True,False
TXN_000377,CUST_00780,MER_0017,893.19,INR,NetBanking,ICICI,2026-08-13 00:19:00,success,,True,False
TXN_000378,CUST_01912,MER_0001,4677.71,INR,UPI,ICICI,2026-07-31 03:44:00,failed,bank_timeout,True,False
TXN_000379,CUST_01744,MER_0020,1951.18,INR,NetBanking,SBI,2026-07-29 16:44:00,success,,True,False
TXN_000380,CUST_01689,MER_0043,4593.04,INR,UPI,SBI,2026-07-30 00:27:00,success,,True,False
TXN_000381,CUST_00035,MER_0034,3203.63,INR,Card,KOTAK,2026-07-31 03:50:00,failed,expired_card,True,True
TXN_000382,CUST_01033,MER_0016,5295.16,INR,Card,YES,2026-07-28 12:16:00,failed,authentication_failure,False,False
TXN_000383,CUST_00071,MER_0034,1495.49,INR,UPI,YES,2026-07-23 11:18:00,success,,True,False
TXN_000384,CUST_00456,MER_0020,1024.42,INR,UPI,KOTAK,2026-08-03 23:57:00,success,,True,False
TXN_000385,CUST_00548,MER_0030,1261.01,INR,Card,SBI,2026-07-19 03:45:00,success,,True,False
TXN_000386,CUST_01103,MER_0010,25829.58,INR,UPI,ICICI,2026-08-03 09:53:00,success,,True,False
TXN_000387,CUST_00194,MER_0032,6606.07,INR,UPI,SBI,2026-07-01 15:29:00,failed,bank_timeout,True,True
TXN_000388,CUST_00511,MER_0017,847.28,INR,UPI,SBI,2026-08-20 17:08:00,success,,True,False
TXN_000389,CUST_00078,MER_0006,3588.51,INR,Card,ICICI,2026-08-16 06:42:00,success,,True,False
TXN_000390,CUST_00983,MER_0015,3781.26,INR,UPI,SBI,2026-07-16 23:09:00,success,,True,False
TXN_000391,CUST_00911,MER_0007,3786.16,INR,NetBanking,SBI,2026-08-08 10:36:00,failed,network_error,False,False
TXN_000392,CUST_00751,MER_0013,2207.55,INR,UPI,HDFC,2026-07-20 19:20:00,success,,True,False
TXN_000393,CUST_00852,MER_0025,3172.59,INR,Card,AXIS,2026-07-07 04:43:00,success,,True,False
TXN_000394,CUST_00374,MER_0044,2614.2,INR,Card,AXIS,2026-07-23 14:35:00,success,,True,False
TXN_000395,CUST_00596,MER_0002,413.46,INR,NetBanking,HDFC,2026-08-19 14:22:00,failed,bank_timeout,False,False
TXN_000396,CUST_00099,MER_0019,1235.06,INR,UPI,AXIS,2026-07-09 13:45:00,success,,True,False
TXN_000397,CUST_00198,MER_0034,2807.84,INR,UPI,HDFC,2026-07-06 01:52:00,failed,authentication_failure,True,False
TXN_000398,CUST_01654,MER_0048,3274.71,INR,Card,KOTAK,2026-08-17 01:48:00,success,,True,False
TXN_000399,CUST_00507,MER_0048,1899.18,INR,Wallet,ICICI,2026-07-15 23:03:00,success,,True,True
TXN_000400,CUST_01884,MER_0020,5102.27,INR,Card,HDFC,2026-08-21 16:33:00,success,,True,False
TXN_000401,CUST_00908,MER_0001,3590.87,INR,UPI,HDFC,2026-08-03 03:18:00,failed,bank_timeout,True,False
TXN_000402,CUST_01994,MER_0016,3965.87,INR,NetBanking,KOTAK,2026-07-17 20:54:00,success,,True,False
TXN_000403,CUST_00692,MER_0008,12647.75,INR,UPI,YES,2026-07-02 06:18:00,failed,bank_declined,True,False
TXN_000404,CUST_00004,MER_0043,3564.95,INR,UPI,KOTAK,2026-08-01 12:32:00,success,,True,False
TXN_000405,CUST_00643,MER_0007,1163.16,INR,UPI,AXIS,2026-07-10 00:57:00,failed,bank_timeout,True,False
TXN_000406,CUST_00397,MER_0030,1170.34,INR,NetBanking,AXIS,2026-07-18 00:18:00,success,,True,False
TXN_000407,CUST_01411,MER_0033,1747.79,INR,UPI,YES,2026-08-03 13:19:00,success,,True,True
TXN_000408,CUST_01633,MER_0023,1927.4,INR,Card,KOTAK,2026-07-22 15:41:00,success,,True,False
TXN_000409,CUST_01171,MER_0049,5327.59,INR,Card,AXIS,2026-07-05 22:01:00,success,,True,False
TXN_000410,CUST_01212,MER_0043,5088.63,INR,UPI,YES,2026-08-02 22:29:00,success,,True,True
TXN_000411,CUST_01157,MER_0038,900.93,INR,Wallet,SBI,2026-08-07 21:04:00,success,,True,True
TXN_000412,CUST_00716,MER_0047,2550.25,INR,UPI,HDFC,2026-08-12 03:37:00,success,,True,False
TXN_000413,CUST_01842,MER_0049,1383.45,INR,UPI,YES,2026-08-20 08:04:00,failed,authentication_failure,True,False
TXN_000414,CUST_01375,MER_0029,2051.62,INR,Card,KOTAK,2026-08-10 01:00:00,success,,True,False
TXN_000415,CUST_01211,MER_0029,1906.86,INR,UPI,YES,2026-08-06 18:59:00,failed,bank_timeout,True,False
TXN_000416,CUST_01615,MER_0038,3450.82,INR,UPI,YES,2026-07-07 06:56:00,failed,bank_timeout,True,False
TXN_000417,CUST_01552,MER_0047,1553.37,INR,Card,AXIS,2026-07-13 07:04:00,success,,True,False
TXN_000418,CUST_00881,MER_0023,5525.38,INR,Card,KOTAK,2026-08-24 04:42:00,success,,True,False
TXN_000419,CUST_01916,MER_0025,12974.67,INR,NetBanking,KOTAK,2026-07-06 04:20:00,success,,True,False
TXN_000420,CUST_00599,MER_0032,686.23,INR,UPI,KOTAK,2026-08-04 11:17:00,failed,bank_declined,True,False
TXN_000421,CUST_01189,MER_0019,10902.77,INR,UPI,KOTAK,2026-07-16 17:40:00,success,,True,False
TXN_000422,CUST_00586,MER_0040,3333.21,INR,UPI,YES,2026-07-08 19:53:00,success,,True,False
TXN_000423,CUST_00662,MER_0042,1218.49,INR,UPI,SBI,2026-07-27 08:54:00,failed,authentication_failure,True,False
TXN_000424,CUST_00060,MER_0040,296.31,INR,Card,HDFC,2026-07-23 02:24:00,success,,True,False
TXN_000425,CUST_00893,MER_0006,2447.2,INR,NetBanking,AXIS,2026-07-09 09:14:00,success,,True,True
TXN_000426,CUST_00409,MER_0033,3172.44,INR,UPI,SBI,2026-07-28 16:18:00,success,,True,False
TXN_000427,CUST_00018,MER_0002,5112.36,INR,Wallet,HDFC,2026-08-19 06:41:00,success,,True,False
TXN_000428,CUST_01414,MER_0044,1084.51,INR,Card,KOTAK,2026-07-31 01:46:00,success,,True,False
TXN_000429,CUST_00904,MER_0028,2613.77,INR,Card,KOTAK,2026-07-09 03:56:00,success,,True,False
TXN_000430,CUST_00025,MER_0024,1164.05,INR,UPI,SBI,2026-07-28 01:58:00,failed,bank_timeout,True,False
TXN_000431,CUST_01472,MER_0047,1192.4,INR,UPI,HDFC,2026-07-05 01:56:00,failed,bank_timeout,True,False
TXN_000432,CUST_00404,MER_0043,1100.31,INR,UPI,HDFC,2026-07-05 08:32:00,success,,True,False
TXN_000433,CUST_00956,MER_0048,4108.89,INR,NetBanking,ICICI,2026-07-29 10:19:00,success,,True,False
TXN_000434,CUST_01881,MER_0042,4850.13,INR,UPI,SBI,2026-07-21 23:49:00,success,,True,True
TXN_000435,CUST_00157,MER_0027,2022.93,INR,Card,KOTAK,2026-08-01 09:32:00,failed,network_error,True,False
TXN_000436,CUST_01306,MER_0016,765.96,INR,Card,YES,2026-08-18 15:29:00,success,,True,True
TXN_000437,CUST_01903,MER_0003,1920.34,INR,UPI,KOTAK,2026-07-25 10:15:00,success,,True,True
TXN_000438,CUST_01419,MER_0040,2344.52,INR,UPI,HDFC,2026-08-25 13:03:00,success,,True,True
TXN_000439,CUST_01891,MER_0025,19863.41,INR,UPI,AXIS,2026-08-04 01:47:00,success,,True,True
TXN_000440,CUST_01072,MER_0023,1002.67,INR,Wallet,KOTAK,2026-08-18 11:28:00,success,,True,False
TXN_000441,CUST_00214,MER_0049,7874.16,INR,Card,HDFC,2026-07-22 21:12:00,success,,True,False
TXN_000442,CUST_00629,MER_0048,5418.03,INR,Card,HDFC,2026-08-05 13:14:00,success,,True,False
TXN_000443,CUST_00881,MER_0035,3054.92,INR,UPI,KOTAK,2026-08-16 19:23:00,success,,True,False
TXN_000444,CUST_01316,MER_0030,9965.62,INR,Card,ICICI,2026-07-09 00:31:00,failed,bank_declined,True,False
TXN_000445,CUST_01688,MER_0018,3332.0,INR,Card,YES,2026-08-21 20:45:00,failed,insufficient_funds,True,False
TXN_000446,CUST_00763,MER_0031,6495.44,INR,Card,KOTAK,2026-07-14 13:56:00,failed,network_error,True,False
TXN_000447,CUST_01762,MER_0032,1479.5,INR,UPI,YES,2026-07-12 05:00:00,success,,True,False
TXN_000448,CUST_00204,MER_0008,849.46,INR,Card,ICICI,2026-08-13 17:17:00,success,,True,False
TXN_000449,CUST_01685,MER_0036,2074.79,INR,Card,HDFC,2026-08-15 08:50:00,success,,True,True
TXN_000450,CUST_00836,MER_0023,1286.87,INR,Card,HDFC,2026-08-08 08:00:00,success,,True,True
TXN_000451,CUST_01020,MER_0008,2319.67,INR,Card,ICICI,2026-07-14 11:07:00,success,,True,False
TXN_000452,CUST_00435,MER_0027,6567.91,INR,UPI,AXIS,2026-08-26 09:39:00,failed,bank_timeout,True,False
TXN_000453,CUST_01802,MER_0002,2358.41,INR,UPI,HDFC,2026-07-19 05:07:00,success,,True,True
TXN_000454,CUST_00321,MER_0014,2556.56,INR,NetBanking,KOTAK,2026-08-15 17:20:00,success,,True,False
TXN_000455,CUST_01180,MER_0014,4811.41,INR,UPI,KOTAK,2026-07-03 22:25:00,success,,True,False
TXN_000456,CUST_00296,MER_0006,404.43,INR,Wallet,ICICI,2026-08-06 17:11:00,success,,True,False
TXN_000457,CUST_01055,MER_0027,1502.13,INR,Card,HDFC,2026-08-24 18:00:00,success,,True,False
TXN_000458,CUST_01499,MER_0034,2890.04,INR,Card,SBI,2026-07-18 06:39:00,success,,True,False
TXN_000459,CUST_00674,MER_0022,6374.51,INR,UPI,SBI,2026-07-15 15:33:00,success,,True,False
TXN_000460,CUST_01485,MER_0016,1646.62,INR,UPI,AXIS,2026-07-24 02:43:00,success,,True,False
TXN_000461,CUST_01428,MER_0024,543.9,INR,Card,KOTAK,2026-07-15 15:19:00,success,,True,False
TXN_000462,CUST_01252,MER_0009,4006.88,INR,Wallet,ICICI,2026-08-19 13:54:00,success,,True,False
TXN_000463,CUST_00147,MER_0017,1468.08,INR,Card,SBI,2026-07-21 04:01:00,failed,insufficient_funds,False,False
