attempt_id,transaction_id,attempt_number,attempt_time,payment_method,failure_reason,response_code,processing_time_ms,status
ATT_0000247,TXN_000602,1,2026-07-06 16:24:00,UPI,network_error,NETWORK_ERROR,3670,failed
ATT_0000248,TXN_000606,1,2026-08-10 15:10:00,Card,bank_declined,BANK_DECLINED,4004,failed
ATT_0000249,TXN_000606,2,2026-08-10 15:46:00,Card,bank_declined,BANK_DECLINED,1486,failed
ATT_0000250,TXN_000611,1,2026-08-19 09:16:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2883,failed
ATT_0000251,TXN_000616,1,2026-08-24 09:29:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,526,failed
ATT_0000252,TXN_000616,2,2026-08-24 10:23:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3345,failed
ATT_0000253,TXN_000618,1,2026-07-29 09:49:00,UPI,bank_timeout,TIMEOUT,1393,failed
ATT_0000254,TXN_000618,2,2026-07-29 10:49:00,UPI,bank_timeout,TIMEOUT,1382,failed
ATT_0000255,TXN_000623,1,2026-07-02 04:56:00,UPI,network_error,NETWORK_ERROR,643,failed
ATT_0000256,TXN_000630,1,2026-07-02 00:23:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4511,failed
ATT_0000257,TXN_000631,1,2026-07-23 19:51:00,Card,bank_declined,BANK_DECLINED,473,failed
ATT_0000258,TXN_000635,1,2026-07-26 07:01:00,UPI,network_error,NETWORK_ERROR,4887,failed
ATT_0000259,TXN_000640,1,2026-08-26 16:19:00,Card,network_error,NETWORK_ERROR,2189,failed
ATT_0000260,TXN_000641,1,2026-07-31 01:26:00,UPI,bank_declined,BANK_DECLINED,1440,failed
ATT_0000261,TXN_000642,1,2026-08-21 22:54:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,3456,failed
ATT_0000262,TXN_000645,1,2026-07-23 07:50:00,UPI,authentication_failure,AUTH_FAILED,4546,failed
ATT_0000263,TXN_000645,2,2026-07-23 08:23:00,UPI,authentication_failure,AUTH_FAILED,1251,failed
ATT_0000264,TXN_000645,3,2026-07-23 09:22:00,UPI,authentication_failure,AUTH_FAILED,155,failed
ATT_0000265,TXN_000647,1,2026-07-13 04:19:00,UPI,bank_timeout,TIMEOUT,3458,failed
ATT_0000266,TXN_000653,1,2026-07-30 21:27:00,UPI,network_error,NETWORK_ERROR,1676,failed
ATT_0000267,TXN_000655,1,2026-08-04 04:21:00,UPI,authentication_failure,AUTH_FAILED,2997,failed
ATT_0000268,TXN_000655,2,2026-08-04 04:45:00,UPI,authentication_failure,AUTH_FAILED,3857,failed
ATT_0000269,TXN_000657,1,2026-07-15 00:43:00,UPI,bank_declined,BANK_DECLINED,4451,failed
ATT_0000270,TXN_000658,1,2026-07-11 13:01:00,UPI,bank_declined,BANK_DECLINED,1395,failed
ATT_0000271,TXN_000659,1,2026-07-04 13:43:00,NetBanking,authentication_failure,AUTH_FAILED,2607,failed
ATT_0000272,TXN_000663,1,2026-07-09 13:53:00,UPI,bank_declined,BANK_DECLINED,2406,failed
ATT_0000273,TXN_000669,1,2026-07-28 14:38:00,UPI,bank_timeout,TIMEOUT,2211,failed
ATT_0000274,TXN_000669,2,2026-07-28 15:23:00,UPI,bank_timeout,TIMEOUT,4310,failed
ATT_0000275,TXN_000671,1,2026-08-12 09:11:00,UPI,bank_declined,BANK_DECLINED,4401,failed
ATT_0000276,TXN_000671,2,2026-08-12 10:11:00,UPI,bank_declined,BANK_DECLINED,3284,failed
ATT_0000277,TXN_000674,1,2026-08-25 18:05:00,NetBanking,network_error,NETWORK_ERROR,360,failed
ATT_0000278,TXN_000682,1,2026-07-11 11:06:00,NetBanking,bank_timeout,TIMEOUT,4736,failed
ATT_0000279,TXN_000695,1,2026-08-07 15:08:00,Card,network_error,NETWORK_ERROR,2997,failed
ATT_0000280,TXN_000696,1,2026-07-18 19:39:00,UPI,authentication_failure,AUTH_FAILED,1242,failed
ATT_0000281,TXN_000701,1,2026-08-23 06:18:00,Card,network_error,NETWORK_ERROR,4852,failed
ATT_0000282,TXN_000702,1,2026-07-09 11:45:00,UPI,bank_timeout,TIMEOUT,1661,failed
ATT_0000283,TXN_000705,1,2026-07-25 10:31:00,UPI,authentication_failure,AUTH_FAILED,4231,failed
ATT_0000284,TXN_000705,2,2026-07-25 10:47:00,UPI,authentication_failure,AUTH_FAILED,4534,failed
ATT_0000285,TXN_000705,3,2026-07-25 11:05:00,UPI,authentication_failure,AUTH_FAILED,2978,failed
ATT_0000286,TXN_000707,1,2026-07-02 21:19:00,UPI,network_error,NETWORK_ERROR,1032,failed
ATT_0000287,TXN_000710,1,2026-07-24 05:04:00,UPI,bank_declined,BANK_DECLINED,4085,failed
ATT_0000288,TXN_000711,1,2026-07-07 17:53:00,Card,bank_declined,BANK_DECLINED,3379,failed
ATT_0000289,TXN_000711,2,2026-07-07 18:46:00,Card,bank_declined,BANK_DECLINED,4625,failed
ATT_0000290,TXN_000716,1,2026-07-20 13:20:00,Card,network_error,NETWORK_ERROR,4314,failed
ATT_0000291,TXN_000716,2,2026-07-20 13:58:00,Card,network_error,NETWORK_ERROR,1610,failed
ATT_0000292,TXN_000721,1,2026-08-09 22:54:00,UPI,authentication_failure,AUTH_FAILED,1828,failed
ATT_0000293,TXN_000721,2,2026-08-09 23:40:00,UPI,authentication_failure,AUTH_FAILED,2383,failed
ATT_0000294,TXN_000727,1,2026-08-24 17:00:00,Wallet,network_error,NETWORK_ERROR,3329,failed
ATT_0000295,TXN_000735,1,2026-07-07 23:23:00,UPI,network_error,NETWORK_ERROR,1989,failed
ATT_0000296,TXN_000735,2,2026-07-08 00:16:00,UPI,network_error,NETWORK_ERROR,438,failed
ATT_0000297,TXN_000747,1,2026-07-02 23:54:00,UPI,network_error,NETWORK_ERROR,1426,failed
ATT_0000298,TXN_000753,1,2026-07-11 14:22:00,UPI,authentication_failure,AUTH_FAILED,2453,failed
ATT_0000299,TXN_000754,1,2026-07-10 15:24:00,Wallet,bank_timeout,TIMEOUT,313,failed
ATT_0000300,TXN_000756,1,2026-08-26 12:52:00,NetBanking,bank_timeout,TIMEOUT,1764,failed
ATT_0000301,TXN_000758,1,2026-07-24 08:52:00,UPI,bank_timeout,TIMEOUT,1517,failed
ATT_0000302,TXN_000759,1,2026-07-22 01:23:00,UPI,authentication_failure,AUTH_FAILED,1220,failed
ATT_0000303,TXN_000766,1,2026-08-25 21:15:00,UPI,network_error,NETWORK_ERROR,1016,failed
ATT_0000304,TXN_000767,1,2026-07-06 06:21:00,UPI,authentication_failure,AUTH_FAILED,800,failed
ATT_0000305,TXN_000771,1,2026-08-18 07:51:00,UPI,bank_declined,BANK_DECLINED,1937,failed
ATT_0000306,TXN_000772,1,2026-08-26 23:31:00,Card,bank_declined,BANK_DECLINED,644,failed
ATT_0000307,TXN_000776,1,2026-08-04 06:35:00,Card,authentication_failure,AUTH_FAILED,3453,failed
ATT_0000308,TXN_000776,2,2026-08-04 07:09:00,Card,authentication_failure,AUTH_FAILED,3954,failed
ATT_0000309,TXN_000779,1,2026-07-14 03:17:00,Card,expired_card,CARD_EXPIRED,2636,failed
ATT_0000310,TXN_000784,1,2026-07-09 18:12:00,Card,bank_declined,BANK_DECLINED,667,failed
ATT_0000311,TXN_000791,1,2026-07-31 08:38:00,NetBanking,bank_timeout,TIMEOUT,2384,failed
ATT_0000312,TXN_000792,1,2026-07-13 22:17:00,Card,network_error,NETWORK_ERROR,1746,failed
ATT_0000313,TXN_000793,1,2026-08-14 00:29:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,794,failed
ATT_0000314,TXN_000800,1,2026-08-15 08:03:00,UPI,network_error,NETWORK_ERROR,4184,failed
ATT_0000315,TXN_000802,1,2026-07-15 08:18:00,UPI,bank_declined,BANK_DECLINED,497,failed
ATT_0000316,TXN_000805,1,2026-07-03 07:16:00,UPI,network_error,NETWORK_ERROR,1494,failed
ATT_0000317,TXN_000805,2,2026-07-03 07:46:00,UPI,network_error,NETWORK_ERROR,1893,failed
ATT_0000318,TXN_000812,1,2026-07-20 00:37:00,UPI,bank_timeout,TIMEOUT,2831,failed
ATT_0000319,TXN_000812,2,2026-07-20 01:11:00,UPI,bank_timeout,TIMEOUT,3351,failed
ATT_0000320,TXN_000816,1,2026-08-17 12:48:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1311,failed
ATT_0000321,TXN_000816,2,2026-08-17 13:09:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3893,failed
ATT_0000322,TXN_000820,1,2026-07-25 01:16:00,UPI,network_error,NETWORK_ERROR,510,failed
ATT_0000323,TXN_000821,1,2026-08-21 09:08:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,511,failed
ATT_0000324,TXN_000825,1,2026-07-23 10:05:00,UPI,bank_declined,BANK_DECLINED,858,failed
ATT_0000325,TXN_000827,1,2026-08-02 21:34:00,NetBanking,bank_timeout,TIMEOUT,1836,failed
ATT_0000326,TXN_000828,1,2026-08-02 18:37:00,NetBanking,bank_timeout,TIMEOUT,2007,failed
ATT_0000327,TXN_000830,1,2026-08-14 03:49:00,UPI,bank_declined,BANK_DECLINED,154,failed
ATT_0000328,TXN_000830,2,2026-08-14 04:44:00,UPI,bank_declined,BANK_DECLINED,4282,failed
ATT_0000329,TXN_000832,1,2026-07-02 00:38:00,Card,authentication_failure,AUTH_FAILED,3857,failed
ATT_0000330,TXN_000840,1,2026-08-24 15:37:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,381,failed
ATT_0000331,TXN_000840,2,2026-08-24 16:14:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3790,failed
ATT_0000332,TXN_000842,1,2026-07-12 15:28:00,Card,authentication_failure,AUTH_FAILED,779,failed
ATT_0000333,TXN_000845,1,2026-07-07 05:42:00,NetBanking,bank_declined,BANK_DECLINED,3672,failed
ATT_0000334,TXN_000848,1,2026-08-26 04:50:00,Card,authentication_failure,AUTH_FAILED,3208,failed
ATT_0000335,TXN_000854,1,2026-08-24 17:27:00,UPI,bank_declined,BANK_DECLINED,2173,failed
ATT_0000336,TXN_000863,1,2026-07-31 11:35:00,Card,expired_card,CARD_EXPIRED,2347,failed
ATT_0000337,TXN_000875,1,2026-08-04 09:20:00,UPI,bank_timeout,TIMEOUT,4791,failed
ATT_0000338,TXN_000876,1,2026-07-28 08:26:00,Card,bank_declined,BANK_DECLINED,2086,failed
ATT_0000339,TXN_000877,1,2026-08-21 13:09:00,Card,bank_declined,BANK_DECLINED,4133,failed
ATT_0000340,TXN_000877,2,2026-08-21 13:21:00,Card,bank_declined,BANK_DECLINED,933,failed
ATT_0000341,TXN_000881,1,2026-08-04 09:17:00,Card,bank_declined,BANK_DECLINED,4238,failed
ATT_0000342,TXN_000886,1,2026-07-29 14:36:00,UPI,bank_timeout,TIMEOUT,1445,failed
ATT_0000343,TXN_000886,2,2026-07-29 14:51:00,UPI,bank_timeout,TIMEOUT,1945,failed
ATT_0000344,TXN_000886,3,2026-07-29 15:50:00,UPI,bank_timeout,TIMEOUT,4946,failed
ATT_0000345,TXN_000887,1,2026-07-25 12:35:00,NetBanking,bank_timeout,TIMEOUT,560,failed
ATT_0000346,TXN_000888,1,2026-07-10 14:56:00,UPI,authentication_failure,AUTH_FAILED,905,failed
ATT_0000347,TXN_000890,1,2026-08-08 02:45:00,UPI,bank_timeout,TIMEOUT,4683,failed
ATT_0000348,TXN_000895,1,2026-07-09 00:13:00,UPI,network_error,NETWORK_ERROR,3458,failed
ATT_0000349,TXN_000898,1,2026-08-23 10:19:00,UPI,authentication_failure,AUTH_FAILED,1777,failed
ATT_0000350,TXN_000903,1,2026-07-05 20:39:00,NetBanking,bank_declined,BANK_DECLINED,4077,failed
ATT_0000351,TXN_000903,2,2026-07-05 20:48:00,NetBanking,bank_declined,BANK_DECLINED,3037,failed
ATT_0000352,TXN_000903,3,2026-07-05 21:14:00,NetBanking,bank_declined,BANK_DECLINED,1734,failed
ATT_0000353,TXN_000904,1,2026-07-10 19:23:00,UPI,bank_timeout,TIMEOUT,3920,failed
ATT_0000354,TXN_000910,1,2026-07-17 07:13:00,UPI,bank_timeout,TIMEOUT,1944,failed
ATT_0000355,TXN_000914,1,2026-08-19 08:30:00,Card,authentication_failure,AUTH_FAILED,3465,failed
ATT_0000356,TXN_000917,1,2026-07-06 08:31:00,Card,expired_card,CARD_EXPIRED,616,failed
ATT_0000357,TXN_000919,1,2026-07-26 20:15:00,NetBanking,network_error,NETWORK_ERROR,2829,failed
ATT_0000358,TXN_000921,1,2026-07-01 16:19:00,Card,authentication_failure,AUTH_FAILED,3076,failed
ATT_0000359,TXN_000922,1,2026-07-22 03:28:00,UPI,network_error,NETWORK_ERROR,1542,failed
ATT_0000360,TXN_000922,2,2026-07-22 03:58:00,UPI,network_error,NETWORK_ERROR,4167,failed
ATT_0000361,TXN_000923,1,2026-08-23 20:56:00,NetBanking,bank_timeout,TIMEOUT,4216,failed
ATT_0000362,TXN_000926,1,2026-07-16 15:46:00,Card,authentication_failure,AUTH_FAILED,3827,failed
ATT_0000363,TXN_000929,1,2026-07-11 13:23:00,Card,authentication_failure,AUTH_FAILED,4226,failed
ATT_0000364,TXN_000931,1,2026-08-26 00:08:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,2890,failed
ATT_0000365,TXN_000933,1,2026-07-24 11:36:00,Card,expired_card,CARD_EXPIRED,4286,failed
ATT_0000366,TXN_000935,1,2026-08-07 18:50:00,UPI,authentication_failure,AUTH_FAILED,664,failed
ATT_0000367,TXN_000938,1,2026-08-03 07:51:00,UPI,authentication_failure,AUTH_FAILED,2391,failed
ATT_0000368,TXN_000941,1,2026-08-05 11:16:00,Wallet,bank_declined,BANK_DECLINED,4081,failed
ATT_0000369,TXN_000946,1,2026-07-30 17:32:00,NetBanking,bank_declined,BANK_DECLINED,1595,failed
ATT_0000370,TXN_000946,2,2026-07-30 18:01:00,NetBanking,bank_declined,BANK_DECLINED,1700,failed
ATT_0000371,TXN_000949,1,2026-08-20 14:56:00,UPI,network_error,NETWORK_ERROR,4110,failed
ATT_0000372,TXN_000951,1,2026-07-03 15:33:00,UPI,network_error,NETWORK_ERROR,3554,failed
ATT_0000373,TXN_000957,1,2026-07-20 14:08:00,UPI,authentication_failure,AUTH_FAILED,4450,failed
ATT_0000374,TXN_000957,2,2026-07-20 14:51:00,UPI,authentication_failure,AUTH_FAILED,970,failed
ATT_0000375,TXN_000958,1,2026-07-12 19:49:00,UPI,bank_declined,BANK_DECLINED,4584,failed
ATT_0000376,TXN_000958,2,2026-07-12 20:48:00,UPI,bank_declined,BANK_DECLINED,802,failed
ATT_0000377,TXN_000960,1,2026-08-26 14:30:00,Wallet,network_error,NETWORK_ERROR,182,failed
ATT_0000378,TXN_000961,1,2026-08-04 03:41:00,NetBanking,network_error,NETWORK_ERROR,1666,failed
ATT_0000379,TXN_000964,1,2026-08-01 18:46:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2970,failed
ATT_0000380,TXN_000964,2,2026-08-01 18:59:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3463,failed
ATT_0000381,TXN_000966,1,2026-07-26 20:20:00,UPI,bank_timeout,TIMEOUT,2188,failed
ATT_0000382,TXN_000972,1,2026-07-04 08:44:00,Wallet,network_error,NETWORK_ERROR,4444,failed
ATT_0000383,TXN_000976,1,2026-08-01 13:19:00,Card,network_error,NETWORK_ERROR,3187,failed
ATT_0000384,TXN_000981,1,2026-07-20 14:40:00,UPI,bank_declined,BANK_DECLINED,4780,failed
ATT_0000385,TXN_000983,1,2026-07-22 16:52:00,Card,network_error,NETWORK_ERROR,2044,failed
ATT_0000386,TXN_000992,1,2026-07-02 22:50:00,Wallet,bank_timeout,TIMEOUT,1862,failed
ATT_0000387,TXN_000992,2,2026-07-02 23:07:00,Wallet,bank_timeout,TIMEOUT,1236,failed
ATT_0000388,TXN_000995,1,2026-07-11 12:50:00,UPI,bank_timeout,TIMEOUT,1884,failed
ATT_0000389,TXN_000997,1,2026-07-22 15:34:00,NetBanking,authentication_failure,AUTH_FAILED,1560,failed
ATT_0000390,TXN_000997,2,2026-07-22 16:18:00,NetBanking,authentication_failure,AUTH_FAILED,3796,failed
ATT_0000391,TXN_000997,3,2026-07-22 16:40:00,NetBanking,authentication_failure,AUTH_FAILED,2736,failed
ATT_0000392,TXN_000998,1,2026-07-13 14:04:00,Card,bank_declined,BANK_DECLINED,1188,failed
ATT_0000393,TXN_001002,1,2026-08-04 03:25:00,UPI,bank_timeout,TIMEOUT,1831,failed
ATT_0000394,TXN_001003,1,2026-08-09 15:08:00,UPI,bank_declined,BANK_DECLINED,2413,failed
ATT_0000395,TXN_001011,1,2026-07-28 16:03:00,UPI,network_error,NETWORK_ERROR,2947,failed
ATT_0000396,TXN_001012,1,2026-08-06 04:22:00,UPI,bank_timeout,TIMEOUT,551,failed
ATT_0000397,TXN_001015,1,2026-08-24 18:03:00,Card,authentication_failure,AUTH_FAILED,2221,failed
ATT_0000398,TXN_001018,1,2026-07-26 09:20:00,Card,bank_declined,BANK_DECLINED,1549,failed
ATT_0000399,TXN_001019,1,2026-07-27 10:21:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4478,failed
ATT_0000400,TXN_001023,1,2026-07-02 22:59:00,UPI,network_error,NETWORK_ERROR,4494,failed
ATT_0000401,TXN_001027,1,2026-07-13 18:00:00,UPI,bank_timeout,TIMEOUT,987,failed
ATT_0000402,TXN_001029,1,2026-08-01 07:24:00,Card,bank_declined,BANK_DECLINED,779,failed
ATT_0000403,TXN_001034,1,2026-07-19 20:24:00,UPI,bank_declined,BANK_DECLINED,3359,failed
ATT_0000404,TXN_001039,1,2026-08-14 10:03:00,UPI,network_error,NETWORK_ERROR,2914,failed
ATT_0000405,TXN_001042,1,2026-08-26 20:50:00,UPI,authentication_failure,AUTH_FAILED,1893,failed
ATT_0000406,TXN_001045,1,2026-08-23 09:13:00,Card,network_error,NETWORK_ERROR,4473,failed
ATT_0000407,TXN_001048,1,2026-08-14 23:43:00,Card,bank_declined,BANK_DECLINED,2520,failed
ATT_0000408,TXN_001052,1,2026-07-06 17:53:00,Card,expired_card,CARD_EXPIRED,1353,failed
ATT_0000409,TXN_001052,2,2026-07-06 18:19:00,Card,expired_card,CARD_EXPIRED,4781,failed
ATT_0000410,TXN_001052,3,2026-07-06 18:30:00,Card,expired_card,CARD_EXPIRED,2561,failed
ATT_0000411,TXN_001053,1,2026-07-12 06:42:00,Card,bank_declined,BANK_DECLINED,3671,failed
ATT_0000412,TXN_001053,2,2026-07-12 07:12:00,Card,bank_declined,BANK_DECLINED,4769,failed
ATT_0000413,TXN_001055,1,2026-08-11 15:15:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1955,failed
ATT_0000414,TXN_001057,1,2026-07-27 22:48:00,NetBanking,bank_timeout,TIMEOUT,1356,failed
ATT_0000415,TXN_001059,1,2026-08-23 07:26:00,UPI,network_error,NETWORK_ERROR,1708,failed
ATT_0000416,TXN_001061,1,2026-08-24 17:35:00,Card,network_error,NETWORK_ERROR,1982,failed
ATT_0000417,TXN_001062,1,2026-08-26 13:19:00,UPI,bank_timeout,TIMEOUT,815,failed
ATT_0000418,TXN_001066,1,2026-08-16 12:39:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3350,failed
ATT_0000419,TXN_001069,1,2026-08-14 20:37:00,Wallet,bank_declined,BANK_DECLINED,700,failed
ATT_0000420,TXN_001072,1,2026-08-13 03:42:00,NetBanking,bank_timeout,TIMEOUT,4354,failed
ATT_0000421,TXN_001074,1,2026-07-19 10:31:00,NetBanking,bank_timeout,TIMEOUT,3390,failed
ATT_0000422,TXN_001078,1,2026-08-04 06:22:00,NetBanking,bank_timeout,TIMEOUT,2936,failed
ATT_0000423,TXN_001080,1,2026-08-24 17:48:00,UPI,bank_declined,BANK_DECLINED,3833,failed
ATT_0000424,TXN_001082,1,2026-07-26 17:02:00,UPI,network_error,NETWORK_ERROR,168,failed
ATT_0000425,TXN_001082,2,2026-07-26 17:31:00,UPI,network_error,NETWORK_ERROR,4578,failed
ATT_0000426,TXN_001087,1,2026-08-19 23:17:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1447,failed
ATT_0000427,TXN_001092,1,2026-07-23 06:17:00,Card,expired_card,CARD_EXPIRED,1679,failed
ATT_0000428,TXN_001094,1,2026-07-25 18:32:00,Card,bank_declined,BANK_DECLINED,1210,failed
ATT_0000429,TXN_001094,2,2026-07-25 18:57:00,Card,bank_declined,BANK_DECLINED,4378,failed
ATT_0000430,TXN_001098,1,2026-07-18 18:38:00,Card,bank_declined,BANK_DECLINED,3370,failed
ATT_0000431,TXN_001107,1,2026-08-22 09:04:00,Card,authentication_failure,AUTH_FAILED,4876,failed
ATT_0000432,TXN_001109,1,2026-07-06 12:31:00,UPI,bank_timeout,TIMEOUT,1807,failed
ATT_0000433,TXN_001110,1,2026-07-31 18:04:00,NetBanking,bank_declined,BANK_DECLINED,2327,failed
ATT_0000434,TXN_001111,1,2026-07-19 03:00:00,NetBanking,network_error,NETWORK_ERROR,4997,failed
ATT_0000435,TXN_001111,2,2026-07-19 03:38:00,NetBanking,network_error,NETWORK_ERROR,4023,failed
ATT_0000436,TXN_001111,3,2026-07-19 04:18:00,NetBanking,network_error,NETWORK_ERROR,642,failed
ATT_0000437,TXN_001112,1,2026-07-18 12:22:00,Card,bank_declined,BANK_DECLINED,1271,failed
ATT_0000438,TXN_001114,1,2026-08-25 05:48:00,UPI,bank_declined,BANK_DECLINED,4584,failed
ATT_0000439,TXN_001114,2,2026-08-25 06:33:00,UPI,bank_declined,BANK_DECLINED,2931,failed
ATT_0000440,TXN_001115,1,2026-08-20 20:58:00,Card,expired_card,CARD_EXPIRED,3657,failed
ATT_0000441,TXN_001116,1,2026-08-26 01:24:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,745,failed
ATT_0000442,TXN_001124,1,2026-08-23 02:18:00,Card,bank_declined,BANK_DECLINED,908,failed
ATT_0000443,TXN_001125,1,2026-07-17 16:50:00,Card,bank_declined,BANK_DECLINED,3459,failed
ATT_0000444,TXN_001127,1,2026-07-09 13:10:00,Card,expired_card,CARD_EXPIRED,3865,failed
ATT_0000445,TXN_001133,1,2026-08-05 19:00:00,Card,network_error,NETWORK_ERROR,4881,failed
ATT_0000446,TXN_001133,2,2026-08-05 19:59:00,Card,network_error,NETWORK_ERROR,4575,failed
ATT_0000447,TXN_001133,3,2026-08-05 20:17:00,Card,network_error,NETWORK_ERROR,2773,failed
ATT_0000448,TXN_001136,1,2026-08-09 04:01:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4827,failed
ATT_0000449,TXN_001138,1,2026-08-22 11:10:00,UPI,authentication_failure,AUTH_FAILED,957,failed
ATT_0000450,TXN_001139,1,2026-08-05 06:36:00,Card,network_error,NETWORK_ERROR,3964,failed
ATT_0000451,TXN_001142,1,2026-07-13 00:49:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4850,failed
ATT_0000452,TXN_001142,2,2026-07-13 01:14:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1046,failed
ATT_0000453,TXN_001143,1,2026-08-06 03:21:00,Wallet,bank_timeout,TIMEOUT,3002,failed
ATT_0000454,TXN_001143,2,2026-08-06 04:08:00,Wallet,bank_timeout,TIMEOUT,346,failed
ATT_0000455,TXN_001144,1,2026-08-02 06:36:00,Card,bank_declined,BANK_DECLINED,1873,failed
ATT_0000456,TXN_001144,2,2026-08-02 07:24:00,Card,bank_declined,BANK_DECLINED,4244,failed
ATT_0000457,TXN_001144,3,2026-08-02 07:34:00,Card,bank_declined,BANK_DECLINED,1093,failed
ATT_0000458,TXN_001145,1,2026-07-08 07:17:00,UPI,authentication_failure,AUTH_FAILED,1293,failed
ATT_0000459,TXN_001147,1,2026-07-03 15:18:00,UPI,bank_timeout,TIMEOUT,1771,failed
ATT_0000460,TXN_001150,1,2026-07-12 03:40:00,Card,authentication_failure,AUTH_FAILED,2911,failed
ATT_0000461,TXN_001151,1,2026-07-10 20:27:00,UPI,bank_timeout,TIMEOUT,3267,failed
ATT_0000462,TXN_001155,1,2026-07-14 01:03:00,Card,authentication_failure,AUTH_FAILED,590,failed
ATT_0000463,TXN_001156,1,2026-08-05 16:55:00,UPI,bank_timeout,TIMEOUT,3682,failed
ATT_0000464,TXN_001156,2,2026-08-05 17:27:00,UPI,bank_timeout,TIMEOUT,4989,failed
ATT_0000465,TXN_001158,1,2026-08-10 21:55:00,NetBanking,bank_declined,BANK_DECLINED,3125,failed
ATT_0000466,TXN_001162,1,2026-08-21 17:37:00,UPI,bank_timeout,TIMEOUT,972,failed
ATT_0000467,TXN_001166,1,2026-07-15 11:25:00,UPI,bank_timeout,TIMEOUT,4180,failed
ATT_0000468,TXN_001173,1,2026-08-20 03:59:00,Card,expired_card,CARD_EXPIRED,2301,failed
ATT_0000469,TXN_001176,1,2026-08-08 17:22:00,UPI,network_error,NETWORK_ERROR,3385,failed
ATT_0000470,TXN_001178,1,2026-08-17 10:00:00,UPI,authentication_failure,AUTH_FAILED,4123,failed
ATT_0000471,TXN_001181,1,2026-08-15 09:08:00,NetBanking,network_error,NETWORK_ERROR,567,failed
ATT_0000472,TXN_001189,1,2026-08-04 06:04:00,UPI,bank_timeout,TIMEOUT,917,failed
ATT_0000473,TXN_001193,1,2026-08-12 21:54:00,Wallet,bank_timeout,TIMEOUT,4909,failed
ATT_0000474,TXN_001193,2,2026-08-12 22:26:00,Wallet,bank_timeout,TIMEOUT,1071,failed
ATT_0000475,TXN_001195,1,2026-07-25 12:16:00,UPI,authentication_failure,AUTH_FAILED,3411,failed
ATT_0000476,TXN_001197,1,2026-07-28 00:58:00,Card,expired_card,CARD_EXPIRED,987,failed
ATT_0000477,TXN_001199,1,2026-08-20 07:41:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1276,failed
ATT_0000478,TXN_001204,1,2026-08-05 17:41:00,NetBanking,bank_timeout,TIMEOUT,2430,failed
ATT_0000479,TXN_001207,1,2026-07-05 17:45:00,NetBanking,bank_timeout,TIMEOUT,4582,failed
ATT_0000480,TXN_001208,1,2026-08-23 18:50:00,NetBanking,bank_timeout,TIMEOUT,2005,failed
ATT_0000481,TXN_001208,2,2026-08-23 19:48:00,NetBanking,bank_timeout,TIMEOUT,2824,failed
ATT_0000482,TXN_001215,1,2026-08-21 13:37:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4895,failed
ATT_0000483,TXN_001217,1,2026-07-17 06:21:00,UPI,authentication_failure,AUTH_FAILED,4710,failed
ATT_0000484,TXN_001218,1,2026-08-20 14:58:00,UPI,bank_timeout,TIMEOUT,4164,failed
ATT_0000485,TXN_001220,1,2026-07-16 12:49:00,UPI,network_error,NETWORK_ERROR,3580,failed
ATT_0000486,TXN_001222,1,2026-07-11 06:37:00,Wallet,bank_timeout,TIMEOUT,4068,failed
ATT_0000487,TXN_001240,1,2026-08-11 18:32:00,UPI,bank_declined,BANK_DECLINED,2238,failed
ATT_0000488,TXN_001242,1,2026-08-26 10:34:00,UPI,authentication_failure,AUTH_FAILED,716,failed
ATT_0000489,TXN_001242,2,2026-08-26 11:24:00,UPI,authentication_failure,AUTH_FAILED,3396,failed
ATT_0000490,TXN_001250,1,2026-08-23 16:34:00,Card,bank_declined,BANK_DECLINED,883,failed
ATT_0000491,TXN_001251,1,2026-08-15 08:45:00,Card,authentication_failure,AUTH_FAILED,1483,failed
ATT_0000492,TXN_001254,1,2026-07-11 04:59:00,Card,bank_declined,BANK_DECLINED,666,failed
ATT_0000493,TXN_001254,2,2026-07-11 05:48:00,Card,bank_declined,BANK_DECLINED,4426,failed
