transaction_id,recovery_eligible,recovery_action,recovery_probability,recovered,recovered_amount,intervention_cost,recovery_time_minutes
TXN_005824,True,retry_later,0.4508,True,3690.29,0.25,21.0
TXN_005831,True,send_reminder,0.5831,False,0.0,0.1,
TXN_005832,True,escalate,0.3,False,0.0,10.0,
TXN_005835,True,escalate,0.412,False,0.0,10.0,
TXN_005847,True,send_reminder,0.6807,True,2650.48,0.1,27.0
TXN_005848,True,retry_later,0.6185,True,1120.73,0.25,178.0
TXN_005849,True,retry_later,0.7995,True,3849.92,0.25,148.0
TXN_005860,True,retry_later,0.8188,True,2703.61,0.25,76.0
TXN_005864,True,escalate,0.3824,True,3379.48,10.0,98.0
TXN_005870,True,retry_later,0.7882,True,2823.51,0.25,70.0
TXN_005875,True,retry_now,0.97,True,1223.47,0.5,142.0
TXN_005877,True,escalate,0.2305,False,0.0,10.0,
TXN_005878,True,send_reminder,0.4573,True,1402.97,0.1,133.0
TXN_005881,True,retry_later,0.7301,True,8082.89,0.25,119.0
TXN_005885,True,retry_now,0.9343,True,3015.69,0.5,15.0
TXN_005888,True,retry_later,0.4803,False,0.0,0.25,
TXN_005889,True,alternate_payment,0.4545,False,0.0,0.3,
TXN_005890,False,alternate_payment,0.1617,False,0.0,0.3,
TXN_005896,True,retry_now,0.8867,False,0.0,0.5,
TXN_005898,True,retry_later,0.5163,True,2341.24,0.25,111.0
TXN_005905,True,escalate,0.4175,False,0.0,10.0,
TXN_005912,True,escalate,0.4203,True,1073.75,10.0,179.0
TXN_005921,True,escalate,0.3694,False,0.0,10.0,
TXN_005924,True,escalate,0.2757,False,0.0,10.0,
TXN_005926,True,retry_now,0.9395,True,2033.85,0.5,115.0
TXN_005927,False,alternate_payment,0.1013,False,0.0,0.3,
TXN_005928,False,alternate_payment,0.1918,False,0.0,0.3,
TXN_005930,True,stop,0.7134,False,0.0,0.0,
TXN_005932,True,alternate_payment,0.2221,False,0.0,0.3,
TXN_005934,True,stop,0.4597,False,0.0,0.0,
TXN_005941,True,retry_later,0.4945,True,3511.38,0.25,77.0
TXN_005947,True,retry_later,0.7562,True,2951.84,0.25,85.0
TXN_005950,True,retry_later,0.6227,True,1920.54,0.25,149.0
TXN_005953,True,escalate,0.4428,True,3328.06,10.0,177.0
TXN_005958,True,escalate,0.4067,False,0.0,10.0,
TXN_005960,True,escalate,0.4337,False,0.0,10.0,
TXN_005961,True,escalate,0.4361,False,0.0,10.0,
TXN_005968,True,retry_now,0.97,True,1414.23,0.5,160.0
TXN_005970,True,escalate,0.3897,False,0.0,10.0,
TXN_005975,True,retry_later,0.5216,True,1641.61,0.25,109.0
TXN_005981,True,send_reminder,0.6609,False,0.0,0.1,
TXN_005985,True,retry_later,0.7817,False,0.0,0.25,
TXN_005991,True,retry_later,0.48,False,0.0,0.25,
TXN_006008,True,send_reminder,0.7098,True,1521.34,0.1,62.0
TXN_006011,True,send_reminder,0.5119,False,0.0,0.1,
TXN_006015,True,retry_now,0.8829,True,1083.05,0.5,25.0
TXN_006022,True,retry_later,0.7882,True,1391.91,0.25,19.0
TXN_006023,True,escalate,0.4239,True,5982.23,10.0,120.0
TXN_006025,True,retry_later,0.6365,True,2674.31,0.25,29.0
TXN_006030,True,escalate,0.2821,False,0.0,10.0,
TXN_006031,True,retry_later,0.8186,True,2119.83,0.25,142.0
TXN_006037,True,escalate,0.3852,True,1271.88,10.0,8.0
TXN_006039,True,retry_now,0.8822,False,0.0,0.5,
TXN_006041,True,retry_later,0.5788,True,6215.89,0.25,10.0
TXN_006042,True,escalate,0.4339,False,0.0,10.0,
TXN_006049,True,retry_later,0.6345,False,0.0,0.25,
TXN_006050,True,send_reminder,0.5544,True,4223.95,0.1,6.0
TXN_006055,True,alternate_payment,0.2306,True,3917.99,0.3,101.0
TXN_006061,True,retry_later,0.7269,True,3731.78,0.25,13.0
TXN_006065,True,retry_later,0.6215,False,0.0,0.25,
TXN_006067,True,escalate,0.3983,True,2557.76,10.0,162.0
TXN_006073,True,retry_later,0.5856,True,821.66,0.25,52.0
TXN_006074,True,retry_later,0.7285,False,0.0,0.25,
TXN_006075,True,escalate,0.3143,False,0.0,10.0,
TXN_006076,True,retry_later,0.7994,False,0.0,0.25,
TXN_006080,True,escalate,0.4413,False,0.0,10.0,
TXN_006081,True,retry_now,0.9066,True,6644.59,0.5,31.0
TXN_006083,True,stop,0.6391,False,0.0,0.0,
TXN_006087,True,retry_later,0.7143,True,8868.8,0.25,37.0
TXN_006092,True,retry_later,0.5911,True,5304.92,0.25,34.0
TXN_006096,True,retry_now,0.8811,True,7564.51,0.5,39.0
TXN_006100,True,stop,0.4716,False,0.0,0.0,
TXN_006102,True,retry_later,0.7881,True,1586.0,0.25,160.0
TXN_006103,True,stop,0.4911,False,0.0,0.0,
TXN_006104,True,escalate,0.4125,True,2926.45,10.0,100.0
TXN_006107,True,retry_now,0.9,True,1608.87,0.5,41.0
TXN_006109,True,retry_later,0.8401,True,4232.75,0.25,161.0
TXN_006110,True,escalate,0.3062,False,0.0,10.0,
TXN_006121,True,retry_later,0.5904,True,12304.73,0.25,172.0
TXN_006124,True,retry_later,0.4937,False,0.0,0.25,
TXN_006127,True,send_reminder,0.4697,False,0.0,0.1,
TXN_006130,True,retry_now,0.8915,False,0.0,0.5,
TXN_006131,True,escalate,0.4334,False,0.0,10.0,
TXN_006132,True,retry_later,0.6547,False,0.0,0.25,
TXN_006134,True,retry_later,0.4772,True,1303.15,0.25,119.0
TXN_006141,True,escalate,0.281,False,0.0,10.0,
TXN_006144,True,retry_later,0.7777,True,3956.14,0.25,134.0
TXN_006146,True,send_reminder,0.4919,False,0.0,0.1,
TXN_006147,True,escalate,0.2543,False,0.0,10.0,
TXN_006151,False,alternate_payment,0.1123,False,0.0,0.3,
TXN_006154,True,retry_later,0.6547,False,0.0,0.25,
TXN_006157,True,escalate,0.4292,False,0.0,10.0,
TXN_006158,True,send_reminder,0.4809,True,735.9,0.1,159.0
TXN_006166,True,retry_now,0.8911,True,1513.37,0.5,91.0
TXN_006167,True,retry_later,0.8063,True,6359.74,0.25,15.0
TXN_006172,True,send_reminder,0.4877,False,0.0,0.1,
TXN_006176,True,retry_later,0.6602,True,2523.07,0.25,13.0
TXN_006178,True,send_reminder,0.6518,False,0.0,0.1,
TXN_006181,True,send_reminder,0.5048,False,0.0,0.1,
TXN_006182,True,retry_later,0.6022,False,0.0,0.25,
TXN_006192,True,retry_later,0.7518,True,1642.26,0.25,33.0
TXN_006193,True,retry_later,0.5463,True,1900.09,0.25,58.0
TXN_006197,True,alternate_payment,0.408,False,0.0,0.3,
TXN_006198,True,retry_later,0.7035,True,1258.11,0.25,100.0
TXN_006204,True,alternate_payment,0.2865,False,0.0,0.3,
TXN_006207,True,escalate,0.4189,False,0.0,10.0,
TXN_006210,True,escalate,0.41,True,771.48,10.0,96.0
TXN_006216,True,send_reminder,0.5551,False,0.0,0.1,
TXN_006223,True,retry_now,0.9283,True,5085.84,0.5,108.0
TXN_006231,True,retry_later,0.7058,True,8548.27,0.25,52.0
TXN_006237,True,escalate,0.4095,False,0.0,10.0,
TXN_006239,True,retry_later,0.4663,True,1113.64,0.25,173.0
TXN_006241,True,send_reminder,0.4814,False,0.0,0.1,
TXN_006244,True,escalate,0.3623,False,0.0,10.0,
TXN_006246,True,send_reminder,0.6142,False,0.0,0.1,
TXN_006255,True,retry_later,0.73,True,2621.12,0.25,14.0
TXN_006257,True,escalate,0.3996,False,0.0,10.0,
TXN_006259,True,escalate,0.4241,False,0.0,10.0,
TXN_006261,True,retry_later,0.5146,True,4270.0,0.25,133.0
TXN_006262,True,retry_later,0.762,True,1951.41,0.25,146.0
TXN_006267,True,escalate,0.376,True,3163.63,10.0,43.0
TXN_006280,True,retry_later,0.8225,True,2924.83,0.25,93.0
TXN_006284,True,stop,0.2454,False,0.0,0.0,
TXN_006286,True,send_reminder,0.593,True,1693.25,0.1,52.0
TXN_006289,True,retry_later,0.7151,False,0.0,0.25,
TXN_006300,True,escalate,0.4041,False,0.0,10.0,
TXN_006304,True,escalate,0.4067,False,0.0,10.0,
TXN_006307,True,escalate,0.4342,False,0.0,10.0,
TXN_006310,True,retry_later,0.7656,False,0.0,0.25,
TXN_006315,True,retry_now,0.97,True,1026.03,0.5,14.0
TXN_006318,True,retry_later,0.805,False,0.0,0.25,
TXN_006320,True,escalate,0.4099,False,0.0,10.0,
TXN_006322,True,escalate,0.3983,False,0.0,10.0,
TXN_006325,True,retry_now,0.8596,True,2896.59,0.5,148.0
TXN_006331,True,retry_now,0.9497,True,2460.25,0.5,23.0
TXN_006332,True,retry_later,0.5707,True,1903.07,0.25,48.0
TXN_006334,True,escalate,0.347,True,2231.21,10.0,127.0
TXN_006338,True,escalate,0.2372,False,0.0,10.0,
TXN_006341,True,escalate,0.2961,False,0.0,10.0,
TXN_006347,True,send_reminder,0.6492,True,1267.23,0.1,63.0
TXN_006348,True,retry_later,0.6071,True,936.34,0.25,102.0
TXN_006349,True,retry_later,0.5926,True,1009.07,0.25,14.0
TXN_006350,True,retry_later,0.5804,True,2743.89,0.25,40.0
TXN_006352,True,stop,0.47,False,0.0,0.0,
TXN_006360,True,retry_later,0.8012,True,4044.59,0.25,138.0
TXN_006365,True,escalate,0.292,True,1319.82,10.0,83.0
TXN_006369,True,retry_later,0.6687,False,0.0,0.25,
TXN_006372,True,retry_later,0.7791,False,0.0,0.25,
TXN_006375,True,retry_now,0.895,True,1734.93,0.5,20.0
TXN_006383,True,retry_later,0.6638,True,3853.56,0.25,139.0
TXN_006385,True,send_reminder,0.4847,True,2724.04,0.1,68.0
TXN_006386,False,alternate_payment,0.0563,False,0.0,0.3,
TXN_006389,True,escalate,0.3292,False,0.0,10.0,
TXN_006392,True,retry_later,0.6514,True,1526.36,0.25,24.0
TXN_006397,True,retry_later,0.7863,True,2650.47,0.25,162.0
TXN_006401,True,retry_later,0.5948,False,0.0,0.25,
TXN_006402,True,retry_now,0.97,False,0.0,0.5,
TXN_006404,True,escalate,0.4474,False,0.0,10.0,
TXN_006409,True,escalate,0.2675,False,0.0,10.0,
TXN_006422,True,retry_later,0.5105,False,0.0,0.25,
TXN_006423,True,alternate_payment,0.3044,False,0.0,0.3,
TXN_006428,True,retry_later,0.514,True,11118.95,0.25,141.0
TXN_006430,True,retry_later,0.5062,False,0.0,0.25,
TXN_006431,True,retry_later,0.8122,True,8944.76,0.25,100.0
TXN_006434,True,escalate,0.4244,False,0.0,10.0,
TXN_006436,True,retry_now,0.8763,True,3999.57,0.5,92.0
TXN_006445,True,alternate_payment,0.3129,False,0.0,0.3,
TXN_006450,True,retry_later,0.6742,True,2617.27,0.25,149.0
TXN_006454,False,stop,0.1579,False,0.0,0.0,
TXN_006455,False,stop,0.1652,False,0.0,0.0,
TXN_006458,True,retry_later,0.5901,False,0.0,0.25,
TXN_006459,True,retry_later,0.4531,True,1552.65,0.25,83.0
TXN_006463,True,retry_later,0.5962,True,2127.18,0.25,91.0
TXN_006464,True,escalate,0.3798,False,0.0,10.0,
TXN_006465,True,send_reminder,0.734,True,1167.41,0.1,127.0
TXN_006468,True,stop,0.5523,False,0.0,0.0,
TXN_006470,True,retry_later,0.8068,True,3878.72,0.25,142.0
TXN_006471,True,send_reminder,0.4645,False,0.0,0.1,
TXN_006473,True,escalate,0.4163,False,0.0,10.0,
TXN_006474,True,retry_now,0.97,False,0.0,0.5,
TXN_006475,True,send_reminder,0.6086,False,0.0,0.1,
TXN_006484,True,retry_later,0.5161,False,0.0,0.25,
TXN_006503,True,retry_now,0.8544,True,5914.54,0.5,97.0
TXN_006509,True,send_reminder,0.4923,False,0.0,0.1,
TXN_006510,True,escalate,0.413,False,0.0,10.0,
TXN_006513,True,escalate,0.3879,False,0.0,10.0,
TXN_006515,False,alternate_payment,0.0786,False,0.0,0.3,
TXN_006520,True,retry_later,0.7451,True,3514.03,0.25,136.0
TXN_006521,True,retry_later,0.6751,False,0.0,0.25,
TXN_006528,True,escalate,0.2485,True,885.98,10.0,123.0
TXN_006531,True,alternate_payment,0.2572,False,0.0,0.3,
TXN_006532,True,retry_now,0.9294,True,1267.15,0.5,38.0
TXN_006533,True,stop,0.4726,False,0.0,0.0,
TXN_006540,True,alternate_payment,0.2061,False,0.0,0.3,
TXN_006543,True,retry_later,0.6304,True,5914.52,0.25,19.0
TXN_006545,True,escalate,0.3777,False,0.0,10.0,
TXN_006546,True,escalate,0.2134,False,0.0,10.0,
TXN_006553,True,retry_later,0.6808,False,0.0,0.25,
TXN_006555,True,stop,0.3307,False,0.0,0.0,
TXN_006556,True,stop,0.6719,False,0.0,0.0,
TXN_006557,True,retry_later,0.5317,True,8375.42,0.25,95.0
TXN_006562,True,escalate,0.4393,True,1784.09,10.0,145.0
TXN_006566,True,send_reminder,0.4617,True,2441.04,0.1,177.0
TXN_006568,True,send_reminder,0.7686,False,0.0,0.1,
TXN_006569,True,retry_later,0.7609,True,989.63,0.25,11.0
TXN_006573,True,escalate,0.2315,False,0.0,10.0,
TXN_006577,True,retry_now,0.8907,True,1555.47,0.5,132.0
TXN_006578,True,retry_later,0.5412,False,0.0,0.25,
TXN_006586,True,escalate,0.3039,False,0.0,10.0,
TXN_006608,True,retry_later,0.6104,False,0.0,0.25,
TXN_006610,True,send_reminder,0.492,False,0.0,0.1,
TXN_006612,True,retry_now,0.97,True,6845.22,0.5,52.0
TXN_006621,True,escalate,0.3779,True,2102.43,10.0,152.0
TXN_006631,False,stop,0.1307,False,0.0,0.0,
TXN_006632,True,retry_later,0.7257,True,1815.26,0.25,173.0
TXN_006634,True,stop,0.2962,False,0.0,0.0,
TXN_006636,True,retry_later,0.6567,True,3641.28,0.25,177.0
TXN_006637,True,escalate,0.3792,False,0.0,10.0,
TXN_006642,True,retry_later,0.4995,True,945.07,0.25,72.0
TXN_006643,True,retry_later,0.6267,True,553.92,0.25,52.0
TXN_006647,True,escalate,0.3323,True,2074.23,10.0,70.0
TXN_006649,True,retry_later,0.4673,True,1416.41,0.25,179.0
TXN_006650,True,stop,0.5811,False,0.0,0.0,
TXN_006653,True,send_reminder,0.6852,False,0.0,0.1,
TXN_006654,True,retry_later,0.6916,True,3492.4,0.25,65.0
TXN_006655,True,retry_later,0.6734,False,0.0,0.25,
TXN_006657,True,send_reminder,0.6457,False,0.0,0.1,
TXN_006658,True,retry_now,0.9342,False,0.0,0.5,
TXN_006661,True,retry_later,0.7789,True,1871.65,0.25,13.0
TXN_006666,True,send_reminder,0.5348,False,0.0,0.1,
TXN_006667,True,escalate,0.4342,True,3037.81,10.0,32.0
TXN_006668,True,retry_later,0.8417,True,5741.22,0.25,29.0
TXN_006670,True,retry_later,0.8211,False,0.0,0.25,
TXN_006671,True,escalate,0.4349,True,3191.12,10.0,22.0
TXN_006672,True,retry_later,0.5874,True,719.12,0.25,76.0
TXN_006675,True,retry_later,0.5083,False,0.0,0.25,
TXN_006679,True,retry_later,0.6554,False,0.0,0.25,
TXN_006680,True,escalate,0.3174,False,0.0,10.0,
TXN_006682,True,retry_now,0.8703,True,618.89,0.5,12.0
TXN_006685,True,retry_later,0.5749,True,5074.05,0.25,16.0
TXN_006686,True,escalate,0.207,False,0.0,10.0,
TXN_006687,True,retry_later,0.5204,False,0.0,0.25,
TXN_006688,True,retry_later,0.5327,True,1168.97,0.25,54.0
TXN_006702,True,escalate,0.3482,True,6432.65,10.0,87.0
TXN_006703,True,retry_later,0.6693,False,0.0,0.25,
TXN_006706,True,retry_later,0.4564,False,0.0,0.25,
TXN_006713,True,alternate_payment,0.4427,False,0.0,0.3,
TXN_006714,True,retry_later,0.6752,True,3907.0,0.25,56.0
TXN_006715,True,retry_now,0.8665,True,2504.42,0.5,73.0
TXN_006720,True,retry_later,0.696,True,776.7,0.25,37.0
TXN_006732,True,escalate,0.3959,False,0.0,10.0,
TXN_006734,True,retry_now,0.8923,True,390.32,0.5,55.0
TXN_006741,True,escalate,0.24,False,0.0,10.0,
TXN_006746,True,escalate,0.3015,False,0.0,10.0,
TXN_006748,True,retry_now,0.8701,True,2302.21,0.5,9.0
TXN_006749,True,retry_later,0.8155,True,1149.28,0.25,62.0
TXN_006756,True,send_reminder,0.5642,False,0.0,0.1,
TXN_006760,True,send_reminder,0.5554,False,0.0,0.1,
TXN_006761,True,retry_later,0.5507,True,1889.63,0.25,143.0
TXN_006763,True,escalate,0.2593,False,0.0,10.0,
TXN_006765,True,retry_later,0.6954,True,4609.19,0.25,43.0
TXN_006771,False,stop,0.1771,False,0.0,0.0,
TXN_006785,True,escalate,0.3958,False,0.0,10.0,
TXN_006787,True,escalate,0.4294,False,0.0,10.0,
TXN_006790,True,send_reminder,0.6529,False,0.0,0.1,
TXN_006792,True,retry_now,0.9405,True,1549.6,0.5,35.0
TXN_006797,True,retry_later,0.5032,True,1540.48,0.25,12.0
TXN_006800,True,retry_later,0.6178,True,1379.46,0.25,100.0
TXN_006801,False,alternate_payment,0.1329,False,0.0,0.3,
TXN_006805,True,retry_later,0.633,True,2868.83,0.25,66.0
TXN_006806,True,send_reminder,0.6096,True,9549.94,0.1,31.0
TXN_006807,True,send_reminder,0.4923,True,2318.41,0.1,119.0
TXN_006811,True,stop,0.6012,False,0.0,0.0,
TXN_006813,True,retry_later,0.4787,False,0.0,0.25,
TXN_006815,True,escalate,0.2966,False,0.0,10.0,
TXN_006816,False,alternate_payment,0.03,False,0.0,0.3,
TXN_006817,True,retry_later,0.5526,False,0.0,0.25,
TXN_006818,True,send_reminder,0.6621,True,1572.94,0.1,167.0
TXN_006828,True,retry_later,0.6969,True,1473.37,0.25,58.0
TXN_006829,True,escalate,0.4301,False,0.0,10.0,
TXN_006835,True,retry_later,0.556,True,5409.41,0.25,38.0
TXN_006836,True,retry_now,0.9011,True,2165.25,0.5,42.0
TXN_006838,True,retry_now,0.8642,True,1876.84,0.5,112.0
TXN_006839,True,retry_later,0.8133,False,0.0,0.25,
TXN_006841,True,send_reminder,0.5806,False,0.0,0.1,
TXN_006842,True,retry_later,0.7613,True,6897.78,0.25,169.0
TXN_006851,True,escalate,0.309,False,0.0,10.0,
TXN_006858,True,retry_now,0.9659,True,6992.95,0.5,114.0
TXN_006860,True,retry_later,0.6722,True,3564.11,0.25,23.0
TXN_006862,True,escalate,0.328,False,0.0,10.0,
TXN_006863,True,retry_later,0.6287,True,728.92,0.25,156.0
TXN_006865,True,escalate,0.4407,True,1808.92,10.0,43.0
TXN_006866,True,retry_now,0.8994,True,1592.67,0.5,158.0
TXN_006870,True,send_reminder,0.6553,False,0.0,0.1,
TXN_006871,True,retry_later,0.7507,False,0.0,0.25,
TXN_006872,True,retry_later,0.6237,True,2299.22,0.25,85.0
TXN_006877,True,retry_later,0.4658,True,2372.42,0.25,30.0
TXN_006881,True,send_reminder,0.7896,True,821.11,0.1,180.0
TXN_006887,True,retry_later,0.599,False,0.0,0.25,
TXN_006889,True,send_reminder,0.6417,False,0.0,0.1,
TXN_006893,True,retry_later,0.4586,True,4227.91,0.25,32.0
TXN_006894,True,retry_now,0.9008,False,0.0,0.5,
TXN_006895,False,alternate_payment,0.1939,True,998.69,0.3,66.0
TXN_006901,True,escalate,0.3638,True,4603.67,10.0,163.0
TXN_006903,True,stop,0.401,False,0.0,0.0,
TXN_006904,True,escalate,0.3093,False,0.0,10.0,
TXN_006910,True,send_reminder,0.5384,True,2715.69,0.1,75.0
TXN_006915,True,send_reminder,0.4554,False,0.0,0.1,
TXN_006917,True,retry_now,0.902,True,3976.62,0.5,19.0
TXN_006919,True,escalate,0.4332,True,2109.84,10.0,97.0
TXN_006920,True,escalate,0.3056,False,0.0,10.0,
TXN_006923,True,retry_later,0.771,False,0.0,0.25,
TXN_006925,True,retry_now,0.9665,True,374.66,0.5,99.0
TXN_006926,False,stop,0.1948,False,0.0,0.0,
TXN_006929,True,retry_later,0.5454,True,9248.36,0.25,160.0
TXN_006937,True,retry_now,0.913,True,2960.54,0.5,122.0
TXN_006938,True,retry_later,0.6846,True,6269.24,0.25,24.0
TXN_006939,True,escalate,0.3604,False,0.0,10.0,
TXN_006944,True,escalate,0.3622,True,2060.06,10.0,64.0
TXN_006950,True,escalate,0.3623,True,2193.16,10.0,36.0
TXN_006951,False,alternate_payment,0.0865,False,0.0,0.3,
TXN_006955,True,retry_later,0.6329,True,6949.13,0.25,88.0
TXN_006958,True,retry_later,0.6887,True,5105.05,0.25,58.0
TXN_006961,True,send_reminder,0.6375,True,785.67,0.1,22.0
TXN_006967,True,retry_later,0.5915,True,1208.94,0.25,146.0
TXN_006973,True,retry_later,0.614,True,985.91,0.25,107.0
TXN_006974,True,escalate,0.2911,True,5767.63,10.0,107.0
TXN_006979,True,escalate,0.4293,False,0.0,10.0,
TXN_006980,True,send_reminder,0.5319,True,640.39,0.1,107.0
TXN_006983,True,retry_later,0.6331,True,1344.82,0.25,55.0
TXN_006984,True,retry_later,0.7808,True,1421.04,0.25,97.0
TXN_006991,True,retry_now,0.8565,True,1878.71,0.5,114.0
TXN_006997,True,stop,0.6035,False,0.0,0.0,
TXN_007008,True,retry_later,0.5814,True,7035.14,0.25,81.0
TXN_007010,True,escalate,0.2414,True,2358.4,10.0,125.0
TXN_007011,True,send_reminder,0.6196,True,8811.28,0.1,146.0
TXN_007014,True,escalate,0.3807,True,2781.49,10.0,103.0
TXN_007016,True,retry_later,0.7624,True,857.76,0.25,2.0
TXN_007022,True,retry_later,0.6479,True,2949.45,0.25,99.0
TXN_007025,True,retry_later,0.6884,True,1580.41,0.25,84.0
TXN_007029,True,retry_later,0.75,True,2505.62,0.25,69.0
TXN_007030,True,retry_later,0.7027,True,2223.44,0.25,25.0
TXN_007037,True,retry_later,0.6567,True,4129.27,0.25,116.0
TXN_007039,True,send_reminder,0.5393,False,0.0,0.1,
TXN_007050,True,retry_later,0.6733,True,948.05,0.25,88.0
TXN_007057,True,retry_later,0.8306,False,0.0,0.25,
TXN_007058,False,stop,0.1978,False,0.0,0.0,
TXN_007059,True,escalate,0.3231,False,0.0,10.0,
TXN_007065,True,escalate,0.3155,True,1768.23,10.0,19.0
TXN_007068,False,alternate_payment,0.1519,False,0.0,0.3,
TXN_007069,True,retry_later,0.7482,True,515.92,0.25,142.0
TXN_007072,True,retry_later,0.8259,True,883.25,0.25,125.0
TXN_007074,True,escalate,0.4324,False,0.0,10.0,
TXN_007081,True,escalate,0.4111,False,0.0,10.0,
TXN_007083,True,escalate,0.2713,False,0.0,10.0,
TXN_007086,True,retry_later,0.618,True,1680.79,0.25,116.0
TXN_007089,True,retry_later,0.5193,True,4723.62,0.25,134.0
TXN_007090,True,send_reminder,0.4988,False,0.0,0.1,
TXN_007091,True,retry_later,0.7087,False,0.0,0.25,
TXN_007092,True,retry_now,0.9334,False,0.0,0.5,
TXN_007095,True,send_reminder,0.5011,True,3594.19,0.1,125.0
TXN_007099,True,escalate,0.385,False,0.0,10.0,
TXN_007100,True,escalate,0.3795,True,2351.49,10.0,129.0
TXN_007116,True,escalate,0.2819,False,0.0,10.0,
TXN_007129,True,retry_later,0.5077,False,0.0,0.25,
TXN_007131,True,retry_later,0.8324,True,2705.6,0.25,67.0
TXN_007135,True,retry_now,0.9568,True,6890.08,0.5,110.0
TXN_007136,True,retry_later,0.7953,True,2897.4,0.25,86.0
TXN_007137,True,stop,0.4469,False,0.0,0.0,
TXN_007141,True,escalate,0.2312,False,0.0,10.0,
TXN_007143,True,retry_later,0.663,False,0.0,0.25,
TXN_007145,True,retry_later,0.4857,True,1042.52,0.25,35.0
TXN_007148,True,retry_later,0.7981,True,817.41,0.25,175.0
TXN_007151,True,retry_later,0.7561,True,4661.96,0.25,134.0
TXN_007153,True,retry_later,0.7153,False,0.0,0.25,
TXN_007156,True,retry_now,0.8532,True,4301.04,0.5,92.0
TXN_007160,True,retry_later,0.6976,True,1113.97,0.25,28.0
TXN_007162,True,retry_later,0.6945,True,1907.27,0.25,9.0
TXN_007174,True,retry_later,0.6241,True,912.41,0.25,141.0
TXN_007177,True,retry_later,0.6345,False,0.0,0.25,
TXN_007180,True,escalate,0.4236,True,428.19,10.0,30.0
TXN_007182,False,stop,0.1556,False,0.0,0.0,
TXN_007191,True,escalate,0.3486,True,5041.34,10.0,50.0
TXN_007195,True,retry_later,0.6146,True,4241.03,0.25,110.0
TXN_007196,True,escalate,0.4276,True,8804.0,10.0,126.0
TXN_007198,True,retry_later,0.467,False,0.0,0.25,
TXN_007209,True,send_reminder,0.7506,False,0.0,0.1,
TXN_007213,True,escalate,0.4386,True,2500.17,10.0,129.0
TXN_007217,True,send_reminder,0.6901,True,7387.94,0.1,21.0
TXN_007221,True,send_reminder,0.5081,False,0.0,0.1,
TXN_007222,True,retry_now,0.9307,True,7615.48,0.5,85.0
TXN_007224,True,escalate,0.3868,False,0.0,10.0,
TXN_007238,True,retry_later,0.5586,True,1990.84,0.25,13.0
TXN_007239,True,retry_later,0.7689,False,0.0,0.25,
TXN_007251,True,alternate_payment,0.2613,True,3960.42,0.3,11.0
TXN_007257,True,retry_now,0.9442,True,1404.11,0.5,154.0
TXN_007259,True,retry_later,0.7742,True,2367.27,0.25,13.0
TXN_007264,True,escalate,0.3389,False,0.0,10.0,
TXN_007266,True,escalate,0.2974,True,8237.99,10.0,31.0
TXN_007268,True,escalate,0.3647,False,0.0,10.0,
TXN_007269,True,escalate,0.4324,True,3366.94,10.0,57.0
TXN_007276,True,retry_now,0.97,True,2828.14,0.5,86.0
TXN_007278,True,escalate,0.2951,False,0.0,10.0,
TXN_007282,True,escalate,0.3448,False,0.0,10.0,
TXN_007288,True,retry_later,0.745,True,928.3,0.25,177.0
TXN_007292,True,retry_later,0.6558,False,0.0,0.25,
TXN_007294,False,stop,0.03,False,0.0,0.0,
TXN_007296,True,alternate_payment,0.2586,False,0.0,0.3,
TXN_007298,True,escalate,0.2503,False,0.0,10.0,
TXN_007302,True,send_reminder,0.7165,True,17205.85,0.1,167.0
TXN_007304,True,escalate,0.3837,False,0.0,10.0,
TXN_007314,True,escalate,0.3023,False,0.0,10.0,
TXN_007320,True,send_reminder,0.5435,True,7624.48,0.1,7.0
TXN_007325,True,retry_later,0.648,True,3194.09,0.25,125.0
TXN_007326,True,retry_now,0.9006,True,1662.15,0.5,36.0
TXN_007330,False,alternate_payment,0.1447,False,0.0,0.3,
TXN_007334,True,retry_later,0.4505,False,0.0,0.25,
TXN_007335,True,retry_later,0.561,False,0.0,0.25,
TXN_007338,True,alternate_payment,0.2017,True,1724.64,0.3,13.0
TXN_007355,True,escalate,0.3954,False,0.0,10.0,
TXN_007356,True,retry_later,0.5185,False,0.0,0.25,
TXN_007357,False,alternate_payment,0.1361,False,0.0,0.3,
TXN_007358,True,alternate_payment,0.2227,True,1173.2,0.3,180.0
TXN_007362,True,stop,0.382,False,0.0,0.0,
TXN_007370,True,stop,0.4517,False,0.0,0.0,
TXN_007373,True,send_reminder,0.541,False,0.0,0.1,
TXN_007376,False,stop,0.03,False,0.0,0.0,
TXN_007377,True,retry_later,0.6948,False,0.0,0.25,
TXN_007379,True,escalate,0.2842,False,0.0,10.0,
TXN_007385,True,retry_later,0.7194,True,487.33,0.25,155.0
TXN_007389,True,escalate,0.4342,False,0.0,10.0,
TXN_007392,False,alternate_payment,0.1167,True,2829.39,0.3,85.0
TXN_007395,True,alternate_payment,0.2499,False,0.0,0.3,
TXN_007396,True,stop,0.2259,False,0.0,0.0,
TXN_007402,True,send_reminder,0.6731,True,1372.71,0.1,20.0
TXN_007403,False,alternate_payment,0.193,False,0.0,0.3,
TXN_007405,True,retry_later,0.5483,True,3805.94,0.25,2.0
TXN_007414,True,retry_later,0.5796,True,2465.28,0.25,19.0
TXN_007415,True,retry_later,0.7551,False,0.0,0.25,
TXN_007416,True,retry_later,0.7466,True,1522.07,0.25,78.0
