transaction_id,amount,failure_reason,payment_method,attempt_number,historical_success_rate,risk_score,risk_level,revenue_at_risk,recovery_eligible
TXN_000976,1213.95,network_error,Card,1,0.9744,0.6889,HIGH,1213.95,True
TXN_000981,2717.42,bank_declined,UPI,1,0.6667,0.577,MEDIUM,2717.42,True
TXN_000983,1224.93,network_error,Card,1,0.4,0.5167,MEDIUM,1224.93,True
TXN_000992,7591.81,bank_timeout,Wallet,2,0.6905,0.5736,MEDIUM,7591.81,True
TXN_000995,929.25,bank_timeout,UPI,1,0.9091,0.6718,HIGH,929.25,True
TXN_000997,1145.5,authentication_failure,NetBanking,3,0.9344,0.5321,MEDIUM,1145.5,False
TXN_000998,6062.34,bank_declined,Card,1,0.8049,0.629,HIGH,6062.34,True
TXN_001002,5887.91,bank_timeout,UPI,1,0.3333,0.5231,MEDIUM,5887.91,True
TXN_001003,3735.38,bank_declined,UPI,1,0.7941,0.6194,HIGH,3735.38,True
TXN_001011,3405.53,network_error,UPI,1,0.8,0.65,HIGH,3405.53,True
TXN_001012,1112.27,bank_timeout,UPI,1,0.5,0.5514,MEDIUM,1112.27,True
TXN_001015,1184.11,authentication_failure,Card,1,0.898,0.6416,HIGH,1184.11,True
TXN_001018,3569.33,bank_declined,Card,1,0.4,0.5006,MEDIUM,3569.33,True
TXN_001019,1523.22,insufficient_funds,Card,1,0.2941,0.4487,MEDIUM,1523.22,True
TXN_001023,8706.9,network_error,UPI,1,0.4667,0.5622,MEDIUM,8706.9,True
TXN_001027,2166.41,bank_timeout,UPI,1,0.9298,0.689,HIGH,2166.41,True
TXN_001029,4293.52,bank_declined,Card,1,0.9722,0.6046,HIGH,4293.52,True
TXN_001034,1943.98,bank_declined,UPI,1,0.5532,0.5386,MEDIUM,1943.98,True
TXN_001039,3438.03,network_error,UPI,1,0.6897,0.547,MEDIUM,3438.03,True
TXN_001042,2598.95,authentication_failure,UPI,1,0.5926,0.5602,MEDIUM,2598.95,True
TXN_001045,970.04,network_error,Card,1,0.9091,0.6663,HIGH,970.04,True
TXN_001048,1384.07,bank_declined,Card,1,0.5625,0.537,MEDIUM,1384.07,True
TXN_001052,2710.4,expired_card,Card,3,0.4,0.359,MEDIUM,2710.4,False
TXN_001053,938.01,bank_declined,Card,2,0.5091,0.4559,MEDIUM,938.01,True
TXN_001055,635.16,insufficient_funds,Card,1,1.0,0.6491,HIGH,635.16,True
TXN_001057,1128.19,bank_timeout,NetBanking,1,0.3889,0.5183,MEDIUM,1128.19,True
TXN_001059,13794.77,network_error,UPI,1,0.6667,0.6282,HIGH,13794.77,True
TXN_001061,5550.2,network_error,Card,1,0.6,0.5263,MEDIUM,5550.2,True
TXN_001062,1554.4,bank_timeout,UPI,1,0.2727,0.4876,MEDIUM,1554.4,True
TXN_001066,691.18,insufficient_funds,Card,1,0.3671,0.4603,MEDIUM,691.18,True
TXN_001069,11825.74,bank_declined,Wallet,1,0.3953,0.5148,MEDIUM,11825.74,True
TXN_001072,15020.33,bank_timeout,NetBanking,1,0.7872,0.6715,HIGH,15020.33,True
TXN_001074,3849.92,bank_timeout,NetBanking,1,0.5,0.4976,MEDIUM,3849.92,True
TXN_001078,4211.84,bank_timeout,NetBanking,1,0.5323,0.5784,MEDIUM,4211.84,True
TXN_001080,12550.17,bank_declined,UPI,1,0.7215,0.6134,HIGH,12550.17,True
TXN_001082,12006.97,network_error,UPI,2,0.9643,0.6557,HIGH,12006.97,True
TXN_001087,867.75,insufficient_funds,Card,1,0.8676,0.6134,HIGH,867.75,True
TXN_001092,589.45,expired_card,Card,1,0.375,0.4516,MEDIUM,589.45,True
TXN_001094,7388.1,bank_declined,Card,2,0.8889,0.5267,MEDIUM,7388.1,True
TXN_001098,3706.34,bank_declined,Card,1,0.303,0.402,MEDIUM,3706.34,True
TXN_001107,2731.99,authentication_failure,Card,1,0.5161,0.5379,MEDIUM,2731.99,True
TXN_001109,979.65,bank_timeout,UPI,1,0.7097,0.6127,HIGH,979.65,True
TXN_001110,1281.81,bank_declined,NetBanking,1,1.0,0.6672,HIGH,1281.81,True
TXN_001111,1753.04,network_error,NetBanking,3,0.9667,0.5713,MEDIUM,1753.04,False
TXN_001112,894.17,bank_declined,Card,1,0.3385,0.4641,MEDIUM,894.17,True
TXN_001114,234.26,bank_declined,UPI,2,0.3,0.3751,MEDIUM,234.26,True
TXN_001115,5831.42,expired_card,Card,1,0.8163,0.6139,HIGH,5831.42,True
TXN_001116,2477.62,insufficient_funds,Wallet,1,0.8571,0.624,HIGH,2477.62,True
TXN_001124,2712.27,bank_declined,Card,1,0.4583,0.4445,MEDIUM,2712.27,True
TXN_001125,2048.94,bank_declined,Card,1,0.3548,0.4798,MEDIUM,2048.94,True
TXN_001127,2544.8,expired_card,Card,1,0.3111,0.4515,MEDIUM,2544.8,True
TXN_001133,7398.85,network_error,Card,3,0.8615,0.5585,MEDIUM,7398.85,False
TXN_001136,2318.45,insufficient_funds,Card,1,0.9,0.636,HIGH,2318.45,True
TXN_001138,8301.21,authentication_failure,UPI,1,0.8889,0.5942,MEDIUM,8301.21,True
TXN_001139,1164.85,network_error,Card,1,0.3333,0.496,MEDIUM,1164.85,True
TXN_001142,3629.9,insufficient_funds,Card,2,0.5,0.3918,MEDIUM,3629.9,True
TXN_001143,3674.6,bank_timeout,Wallet,2,0.6154,0.5416,MEDIUM,3674.6,True
TXN_001144,4686.31,bank_declined,Card,3,0.7162,0.409,MEDIUM,4686.31,False
TXN_001145,2107.97,authentication_failure,UPI,1,0.7,0.5197,MEDIUM,2107.97,True
TXN_001147,1477.56,bank_timeout,UPI,1,0.8393,0.6569,HIGH,1477.56,True
TXN_001150,814.05,authentication_failure,Card,1,0.6986,0.5769,MEDIUM,814.05,True
TXN_001151,2324.35,bank_timeout,UPI,1,0.9259,0.6888,HIGH,2324.35,True
TXN_001155,9601.09,authentication_failure,Card,1,0.8462,0.6533,HIGH,9601.09,True
TXN_001156,3455.82,bank_timeout,UPI,2,0.6522,0.5518,MEDIUM,3455.82,True
TXN_001158,3427.26,bank_declined,NetBanking,1,0.5909,0.4873,MEDIUM,3427.26,True
TXN_001162,1127.17,bank_timeout,UPI,1,0.8387,0.6532,HIGH,1127.17,True
TXN_001166,12763.25,bank_timeout,UPI,1,0.8636,0.6223,HIGH,12763.25,True
TXN_001173,8739.03,expired_card,Card,1,0.6905,0.5814,MEDIUM,8739.03,True
TXN_001176,2146.75,network_error,UPI,1,0.7273,0.6221,HIGH,2146.75,True
TXN_001178,4932.17,authentication_failure,UPI,1,0.8947,0.5892,MEDIUM,4932.17,True
TXN_001181,4228.71,network_error,NetBanking,1,0.4783,0.4863,MEDIUM,4228.71,True
TXN_001189,2378.38,bank_timeout,UPI,1,0.9615,0.6997,HIGH,2378.38,True
TXN_001193,2940.19,bank_timeout,Wallet,2,0.6522,0.5497,MEDIUM,2940.19,True
TXN_001195,6346.6,authentication_failure,UPI,1,0.5,0.5441,MEDIUM,6346.6,True
TXN_001197,2931.47,expired_card,Card,1,0.9859,0.6558,HIGH,2931.47,True
TXN_001199,5030.2,insufficient_funds,Card,1,0.7321,0.5957,MEDIUM,5030.2,True
TXN_001204,3070.4,bank_timeout,NetBanking,1,0.8,0.6546,HIGH,3070.4,True
TXN_001207,1040.04,bank_timeout,NetBanking,1,0.36,0.5085,MEDIUM,1040.04,True
TXN_001208,7080.3,bank_timeout,NetBanking,2,0.4848,0.5109,MEDIUM,7080.3,True
TXN_001215,1777.59,insufficient_funds,Card,1,0.5,0.5125,MEDIUM,1777.59,True
TXN_001217,15412.14,authentication_failure,UPI,1,0.825,0.5831,MEDIUM,15412.14,True
TXN_001218,6683.43,bank_timeout,UPI,1,0.5362,0.5856,MEDIUM,6683.43,True
TXN_001220,5462.74,network_error,UPI,1,0.7534,0.6421,HIGH,5462.74,True
TXN_001222,1262.5,bank_timeout,Wallet,1,0.96,0.691,HIGH,1262.5,True
TXN_001240,4992.63,bank_declined,UPI,1,0.5823,0.5596,MEDIUM,4992.63,True
TXN_001242,501.41,authentication_failure,UPI,2,0.4717,0.3725,MEDIUM,501.41,True
TXN_001250,1469.34,bank_declined,Card,1,0.8,0.609,HIGH,1469.34,True
TXN_001251,4426.43,authentication_failure,Card,1,0.4815,0.5338,MEDIUM,4426.43,True
TXN_001254,3281.48,bank_declined,Card,2,0.4194,0.4453,MEDIUM,3281.48,True
TXN_001267,3791.96,expired_card,Card,1,0.75,0.5884,MEDIUM,3791.96,True
TXN_001271,2454.66,bank_timeout,NetBanking,3,0.5946,0.4701,MEDIUM,2454.66,False
TXN_001275,1363.13,bank_declined,Card,1,0.5323,0.5277,MEDIUM,1363.13,True
TXN_001277,6337.17,network_error,UPI,2,0.7042,0.5693,MEDIUM,6337.17,True
TXN_001278,4381.32,insufficient_funds,Card,1,0.7013,0.5146,MEDIUM,4381.32,True
TXN_001281,5561.18,bank_timeout,UPI,3,0.7544,0.5287,MEDIUM,5561.18,False
TXN_001283,4703.8,bank_timeout,NetBanking,2,0.6667,0.5602,MEDIUM,4703.8,True
TXN_001286,2164.2,expired_card,Card,1,0.3462,0.4599,MEDIUM,2164.2,True
TXN_001289,1781.44,bank_timeout,NetBanking,1,0.5,0.5575,MEDIUM,1781.44,True
TXN_001290,6524.84,bank_declined,UPI,2,0.4848,0.4739,MEDIUM,6524.84,True
TXN_001300,4903.76,bank_declined,Card,2,0.9032,0.5957,MEDIUM,4903.76,True
TXN_001308,1249.46,authentication_failure,UPI,1,0.9231,0.6498,HIGH,1249.46,True
TXN_001313,2518.85,network_error,UPI,1,0.6667,0.6061,HIGH,2518.85,True
TXN_001315,3055.83,insufficient_funds,Card,2,0.8571,0.5667,MEDIUM,3055.83,True
TXN_001316,5486.85,authentication_failure,UPI,1,0.7937,0.6303,HIGH,5486.85,True
TXN_001321,5412.49,bank_declined,UPI,1,0.8333,0.566,MEDIUM,5412.49,True
TXN_001325,3890.1,insufficient_funds,Wallet,2,0.791,0.55,MEDIUM,3890.1,True
TXN_001326,5743.46,insufficient_funds,Card,1,0.5,0.4578,MEDIUM,5743.46,True
TXN_001329,1258.21,bank_declined,Wallet,3,0.8571,0.5041,MEDIUM,1258.21,False
TXN_001332,2213.55,expired_card,Card,1,0.8286,0.6049,HIGH,2213.55,True
TXN_001336,1377.82,bank_declined,UPI,1,0.4576,0.5055,MEDIUM,1377.82,True
TXN_001342,2815.18,authentication_failure,UPI,1,0.2927,0.4713,MEDIUM,2815.18,True
TXN_001343,750.47,bank_timeout,UPI,1,0.5789,0.4999,MEDIUM,750.47,True
TXN_001345,6649.35,network_error,UPI,1,0.3175,0.5139,MEDIUM,6649.35,True
TXN_001350,3046.92,bank_declined,Card,3,0.4717,0.33,MEDIUM,3046.92,False
TXN_001365,591.79,authentication_failure,Card,1,0.7027,0.574,MEDIUM,591.79,True
TXN_001369,2278.21,bank_declined,NetBanking,1,0.6667,0.5747,MEDIUM,2278.21,True
TXN_001371,1059.91,authentication_failure,Card,3,0.6207,0.367,MEDIUM,1059.91,False
TXN_001372,3538.63,network_error,UPI,1,0.5294,0.5693,MEDIUM,3538.63,True
TXN_001375,2821.01,bank_timeout,Wallet,1,0.4655,0.5532,MEDIUM,2821.01,True
TXN_001379,2013.17,bank_declined,NetBanking,1,0.9149,0.5776,MEDIUM,2013.17,True
TXN_001380,1880.91,bank_declined,Card,1,0.8,0.6122,HIGH,1880.91,True
TXN_001382,1102.48,network_error,UPI,2,0.7222,0.5519,MEDIUM,1102.48,True
TXN_001387,1194.84,bank_timeout,UPI,1,0.5946,0.5107,MEDIUM,1194.84,True
TXN_001388,2509.33,network_error,Card,1,0.3731,0.5179,MEDIUM,2509.33,True
TXN_001396,581.44,bank_timeout,UPI,3,0.75,0.498,MEDIUM,581.44,False
TXN_001400,1772.38,bank_declined,Card,1,0.8987,0.6411,HIGH,1772.38,True
TXN_001413,1123.16,network_error,UPI,1,0.625,0.583,MEDIUM,1123.16,True
TXN_001414,6569.04,bank_declined,Card,1,0.4928,0.5364,MEDIUM,6569.04,True
TXN_001416,1904.08,bank_timeout,UPI,1,0.4507,0.5436,MEDIUM,1904.08,True
TXN_001424,2164.72,network_error,Card,1,0.4,0.4541,MEDIUM,2164.72,True
TXN_001426,3622.52,bank_declined,UPI,1,0.7955,0.6194,HIGH,3622.52,True
TXN_001427,1006.54,bank_timeout,UPI,2,0.9259,0.5479,MEDIUM,1006.54,True
TXN_001430,3916.99,bank_declined,UPI,1,0.473,0.5237,MEDIUM,3916.99,True
TXN_001431,2087.43,bank_declined,UPI,1,0.7447,0.597,MEDIUM,2087.43,True
TXN_001437,3151.46,network_error,UPI,1,0.7727,0.5708,MEDIUM,3151.46,True
TXN_001438,2729.6,bank_timeout,UPI,1,1.0,0.7131,CRITICAL,2729.6,True
TXN_001439,802.57,authentication_failure,UPI,2,0.2857,0.3929,MEDIUM,802.57,True
TXN_001440,1014.45,bank_declined,NetBanking,2,1.0,0.6042,HIGH,1014.45,True
TXN_001448,2808.57,network_error,UPI,1,0.5455,0.5011,MEDIUM,2808.57,True
TXN_001450,2318.64,bank_timeout,UPI,1,0.8406,0.5931,MEDIUM,2318.64,True
TXN_001452,2143.73,bank_timeout,UPI,1,0.9459,0.6937,HIGH,2143.73,True
TXN_001461,4308.91,bank_declined,UPI,1,0.7692,0.6138,HIGH,4308.91,True
TXN_001462,3306.72,network_error,Wallet,2,0.7308,0.5688,MEDIUM,3306.72,True
TXN_001463,2199.43,insufficient_funds,Card,3,0.4889,0.3919,MEDIUM,2199.43,False
TXN_001464,1148.2,bank_declined,Card,1,0.7727,0.5976,MEDIUM,1148.2,True
TXN_001465,1886.31,network_error,UPI,1,0.9231,0.6792,HIGH,1886.31,True
TXN_001469,786.65,expired_card,Card,1,0.6835,0.5479,MEDIUM,786.65,True
TXN_001475,3784.45,bank_declined,UPI,1,0.7143,0.5956,MEDIUM,3784.45,True
TXN_001476,2327.31,network_error,Card,1,0.7143,0.6193,HIGH,2327.31,True
TXN_001480,1978.06,bank_declined,NetBanking,2,0.6667,0.5129,MEDIUM,1978.06,True
TXN_001482,3533.3,network_error,UPI,1,0.4783,0.5539,MEDIUM,3533.3,True
TXN_001483,2801.2,expired_card,Card,1,0.25,0.3644,MEDIUM,2801.2,True
TXN_001484,8286.85,network_error,UPI,3,0.6389,0.4232,MEDIUM,8286.85,False
TXN_001492,3305.43,bank_declined,Card,1,0.7042,0.5208,MEDIUM,3305.43,True
TXN_001496,5068.39,bank_timeout,UPI,1,0.6053,0.6027,HIGH,5068.39,True
TXN_001501,1252.1,insufficient_funds,Card,1,0.3038,0.4491,MEDIUM,1252.1,True
TXN_001511,2538.8,network_error,UPI,1,0.5333,0.5661,MEDIUM,2538.8,True
TXN_001514,3130.31,network_error,UPI,1,0.4366,0.5399,MEDIUM,3130.31,True
TXN_001516,6853.51,network_error,Card,2,0.614,0.5433,MEDIUM,6853.51,True
TXN_001518,3222.94,network_error,UPI,1,0.9333,0.6892,HIGH,3222.94,True
TXN_001519,3243.91,bank_declined,UPI,2,0.7368,0.4704,MEDIUM,3243.91,True
TXN_001520,3659.17,insufficient_funds,Wallet,1,0.6857,0.5776,MEDIUM,3659.17,True
TXN_001522,1053.92,authentication_failure,UPI,1,0.5143,0.525,MEDIUM,1053.92,True
TXN_001523,9067.86,bank_timeout,UPI,1,0.38,0.5427,MEDIUM,9067.86,True
TXN_001524,993.47,bank_declined,UPI,1,0.875,0.6264,HIGH,993.47,True
TXN_001538,9087.93,insufficient_funds,Card,2,0.9143,0.598,MEDIUM,9087.93,True
TXN_001545,280.48,bank_timeout,NetBanking,1,0.4364,0.5144,MEDIUM,280.48,True
TXN_001549,792.78,bank_declined,UPI,1,0.7143,0.5753,MEDIUM,792.78,True
TXN_001551,2291.01,expired_card,Card,1,0.5893,0.5336,MEDIUM,2291.01,True
TXN_001552,1661.26,insufficient_funds,Card,1,0.3684,0.4721,MEDIUM,1661.26,True
TXN_001553,1612.99,bank_declined,UPI,1,0.7,0.5802,MEDIUM,1612.99,True
TXN_001556,554.75,bank_declined,UPI,1,0.6494,0.5512,MEDIUM,554.75,True
TXN_001564,786.05,network_error,UPI,1,0.5,0.5409,MEDIUM,786.05,True
TXN_001570,2397.45,network_error,UPI,1,0.8667,0.6654,HIGH,2397.45,True
TXN_001571,2875.0,network_error,Card,2,0.5238,0.5049,MEDIUM,2875.0,True
TXN_001572,670.01,bank_timeout,Wallet,1,0.3265,0.4928,MEDIUM,670.01,True
TXN_001574,1750.96,authentication_failure,Card,1,0.5862,0.5532,MEDIUM,1750.96,True
TXN_001575,23195.73,insufficient_funds,Card,2,0.5577,0.5033,MEDIUM,23195.73,True
TXN_001577,1352.29,insufficient_funds,Card,2,0.6575,0.4262,MEDIUM,1352.29,True
TXN_001578,3527.05,network_error,UPI,1,0.5652,0.58,MEDIUM,3527.05,True
TXN_001580,2878.69,network_error,UPI,3,0.8788,0.5514,MEDIUM,2878.69,False
TXN_001581,3494.37,network_error,Card,1,0.8462,0.6642,HIGH,3494.37,True
TXN_001583,4446.71,bank_timeout,UPI,1,0.5455,0.5831,MEDIUM,4446.71,True
TXN_001589,3095.78,bank_declined,NetBanking,1,0.8052,0.5503,MEDIUM,3095.78,True
TXN_001590,5671.38,bank_declined,UPI,2,0.3125,0.4204,MEDIUM,5671.38,True
TXN_001592,713.32,authentication_failure,Card,3,0.4746,0.388,MEDIUM,713.32,False
TXN_001593,1708.28,expired_card,Card,1,0.7125,0.5667,MEDIUM,1708.28,True
TXN_001594,1825.31,expired_card,Card,1,0.6341,0.5441,MEDIUM,1825.31,True
TXN_001598,1396.1,bank_declined,Wallet,1,0.5085,0.5209,MEDIUM,1396.1,True
TXN_001600,6966.96,network_error,NetBanking,2,0.3333,0.4593,MEDIUM,6966.96,True
TXN_001601,4854.53,insufficient_funds,Card,2,0.2911,0.4029,MEDIUM,4854.53,True
TXN_001613,2585.89,authentication_failure,Card,2,1.0,0.6224,HIGH,2585.89,True
TXN_001615,7192.96,network_error,Card,1,0.6341,0.6099,HIGH,7192.96,True
TXN_001616,2321.31,insufficient_funds,Card,1,0.6471,0.5601,MEDIUM,2321.31,True
TXN_001617,1928.71,bank_declined,NetBanking,1,0.7576,0.5998,MEDIUM,1928.71,True
TXN_001618,2079.16,authentication_failure,UPI,1,0.9429,0.6624,HIGH,2079.16,True
TXN_001622,717.4,bank_timeout,NetBanking,3,0.9231,0.5526,MEDIUM,717.4,False
TXN_001623,1811.41,bank_timeout,UPI,2,0.9107,0.621,HIGH,1811.41,True
TXN_001627,1500.99,authentication_failure,Card,2,0.3103,0.4084,MEDIUM,1500.99,True
TXN_001629,2881.55,insufficient_funds,Card,1,1.0,0.6688,HIGH,2881.55,True
TXN_001630,1015.96,bank_timeout,UPI,1,0.2917,0.4877,MEDIUM,1015.96,True
TXN_001631,10290.54,bank_declined,UPI,1,0.5397,0.5563,MEDIUM,10290.54,True
TXN_001634,2445.07,authentication_failure,NetBanking,1,0.7273,0.5998,MEDIUM,2445.07,True
TXN_001639,3198.27,bank_declined,UPI,2,0.4062,0.441,MEDIUM,3198.27,True
TXN_001655,5389.1,bank_declined,UPI,2,0.3968,0.375,MEDIUM,5389.1,True
TXN_001656,3719.07,authentication_failure,NetBanking,3,0.6667,0.4671,MEDIUM,3719.07,False
TXN_001658,2610.6,bank_timeout,NetBanking,2,0.9841,0.6477,HIGH,2610.6,True
TXN_001665,2003.99,network_error,UPI,1,0.3448,0.5065,MEDIUM,2003.99,True
TXN_001667,710.35,network_error,UPI,1,0.4706,0.5307,MEDIUM,710.35,True
TXN_001682,15982.68,authentication_failure,UPI,1,0.3571,0.5132,MEDIUM,15982.68,True
TXN_001684,2320.42,bank_declined,UPI,1,0.3226,0.4718,MEDIUM,2320.42,True
TXN_001685,3013.45,authentication_failure,UPI,2,0.4237,0.4515,MEDIUM,3013.45,True
TXN_001693,2965.87,insufficient_funds,Card,2,0.4375,0.4404,MEDIUM,2965.87,True
TXN_001695,1123.5,authentication_failure,UPI,2,0.9286,0.5901,MEDIUM,1123.5,True
TXN_001701,1988.09,bank_declined,Card,3,0.619,0.3687,MEDIUM,1988.09,False
TXN_001703,551.44,insufficient_funds,Wallet,1,0.4118,0.4008,MEDIUM,551.44,True
TXN_001705,10778.6,bank_declined,Card,1,0.3793,0.5088,MEDIUM,10778.6,True
TXN_001706,3163.92,expired_card,Card,1,0.4211,0.4873,MEDIUM,3163.92,True
TXN_001708,4797.35,network_error,Card,1,0.7761,0.6473,HIGH,4797.35,True
TXN_001710,813.44,network_error,UPI,1,0.5417,0.5538,MEDIUM,813.44,True
TXN_001713,3045.03,bank_declined,UPI,2,0.7447,0.5419,MEDIUM,3045.03,True
TXN_001715,7218.9,bank_declined,UPI,1,0.3548,0.4962,MEDIUM,7218.9,True
TXN_001719,7693.03,bank_timeout,UPI,1,0.3818,0.5411,MEDIUM,7693.03,True
TXN_001723,4982.34,expired_card,Card,1,0.5,0.5169,MEDIUM,4982.34,True
TXN_001724,4268.22,expired_card,Card,1,0.7843,0.6002,HIGH,4268.22,True
TXN_001725,710.17,authentication_failure,UPI,1,0.8358,0.6163,HIGH,710.17,True
TXN_001726,14143.05,bank_timeout,UPI,1,0.6923,0.6422,HIGH,14143.05,True
TXN_001727,2330.84,network_error,UPI,1,0.3448,0.5085,MEDIUM,2330.84,True
TXN_001730,1019.13,expired_card,Card,1,0.25,0.4213,MEDIUM,1019.13,True
TXN_001735,1199.65,bank_declined,UPI,2,0.5455,0.47,MEDIUM,1199.65,True
TXN_001740,3622.24,authentication_failure,Card,1,0.7358,0.5375,MEDIUM,3622.24,True
TXN_001744,2195.78,expired_card,Card,1,0.9333,0.6362,HIGH,2195.78,True
TXN_001749,1512.09,bank_declined,UPI,1,0.3651,0.4789,MEDIUM,1512.09,True
TXN_001751,3265.53,network_error,UPI,1,0.5823,0.5841,MEDIUM,3265.53,True
TXN_001753,6170.31,bank_timeout,NetBanking,1,0.5075,0.576,MEDIUM,6170.31,True
TXN_001754,1308.62,network_error,NetBanking,1,0.4348,0.528,MEDIUM,1308.62,True
TXN_001758,3961.92,bank_declined,UPI,1,0.3231,0.4789,MEDIUM,3961.92,True
TXN_001764,1049.35,authentication_failure,UPI,1,0.3409,0.4729,MEDIUM,1049.35,True
TXN_001766,1294.63,network_error,UPI,1,0.5789,0.571,MEDIUM,1294.63,True
TXN_001777,603.92,network_error,UPI,2,0.2909,0.4147,MEDIUM,603.92,True
TXN_001783,2761.68,authentication_failure,Card,2,0.9524,0.609,HIGH,2761.68,True
TXN_001786,6478.38,network_error,UPI,1,0.96,0.7063,CRITICAL,6478.38,True
TXN_001788,5591.72,network_error,Card,1,1.0,0.7164,CRITICAL,5591.72,True
TXN_001791,1769.7,authentication_failure,UPI,1,0.5385,0.539,MEDIUM,1769.7,True
TXN_001793,4463.94,authentication_failure,Card,2,0.5926,0.5073,MEDIUM,4463.94,True
TXN_001797,3650.44,bank_declined,Card,1,0.8,0.6209,HIGH,3650.44,True
TXN_001798,1893.38,bank_timeout,UPI,2,0.8,0.5883,MEDIUM,1893.38,True
TXN_001806,1150.19,bank_timeout,UPI,1,0.6923,0.6095,HIGH,1150.19,True
TXN_001813,2926.69,bank_timeout,UPI,1,0.2857,0.4997,MEDIUM,2926.69,True
TXN_001814,3917.28,insufficient_funds,Card,1,0.8864,0.6387,HIGH,3917.28,True
TXN_001816,1261.82,bank_timeout,NetBanking,1,0.625,0.5905,MEDIUM,1261.82,True
TXN_001817,6351.11,bank_declined,Card,1,0.9355,0.6687,HIGH,6351.11,True
TXN_001822,2917.89,network_error,UPI,1,0.5,0.558,MEDIUM,2917.89,True
TXN_001824,1018.72,network_error,UPI,2,1.0,0.6343,HIGH,1018.72,True
TXN_001827,366.01,bank_timeout,UPI,1,0.5238,0.5441,MEDIUM,366.01,True
TXN_001829,1311.33,bank_declined,Wallet,1,0.56,0.5355,MEDIUM,1311.33,True
TXN_001831,1431.56,insufficient_funds,Card,1,0.878,0.6231,HIGH,1431.56,True
TXN_001835,775.78,bank_declined,NetBanking,2,0.7414,0.5231,MEDIUM,775.78,True
TXN_001837,3684.56,network_error,UPI,2,0.775,0.5835,MEDIUM,3684.56,True
TXN_001838,3163.62,network_error,UPI,1,0.3409,0.5113,MEDIUM,3163.62,True
TXN_001840,823.85,bank_declined,Card,1,0.9636,0.6506,HIGH,823.85,True
TXN_001842,5790.91,bank_declined,Card,3,0.7083,0.4794,MEDIUM,5790.91,False
TXN_001844,5753.39,network_error,UPI,1,0.7069,0.6289,HIGH,5753.39,True
TXN_001846,2208.04,bank_declined,UPI,2,0.3548,0.4208,MEDIUM,2208.04,True
TXN_001847,2225.69,network_error,UPI,2,0.5946,0.4528,MEDIUM,2225.69,True
TXN_001850,1429.85,network_error,UPI,1,0.7826,0.6334,HIGH,1429.85,True
TXN_001857,1843.31,bank_timeout,UPI,1,0.7381,0.6294,HIGH,1843.31,True
TXN_001859,1023.68,bank_timeout,UPI,3,0.9821,0.5749,MEDIUM,1023.68,False
TXN_001862,986.11,bank_timeout,UPI,1,1.0,0.6998,HIGH,986.11,True
TXN_001865,1658.61,bank_declined,UPI,1,0.4062,0.4925,MEDIUM,1658.61,True
TXN_001868,1557.37,expired_card,Card,1,0.6389,0.5435,MEDIUM,1557.37,True
TXN_001872,1858.49,bank_timeout,NetBanking,1,0.4412,0.5404,MEDIUM,1858.49,True
TXN_001878,1327.32,bank_declined,NetBanking,1,0.3421,0.4003,MEDIUM,1327.32,True
TXN_001879,2643.63,insufficient_funds,Wallet,1,0.7778,0.601,HIGH,2643.63,True
TXN_001883,6122.57,expired_card,Card,1,0.7778,0.603,HIGH,6122.57,True
TXN_001898,2659.67,bank_declined,UPI,2,0.875,0.5792,MEDIUM,2659.67,True
TXN_001899,3160.7,authentication_failure,UPI,1,0.6667,0.585,MEDIUM,3160.7,True
TXN_001906,799.83,bank_declined,UPI,1,0.9091,0.6338,HIGH,799.83,True
TXN_001912,681.43,network_error,NetBanking,1,0.6377,0.5803,MEDIUM,681.43,True
TXN_001913,1537.12,insufficient_funds,Card,1,0.7,0.5706,MEDIUM,1537.12,True
TXN_001917,1523.15,expired_card,Card,1,0.2941,0.4397,MEDIUM,1523.15,True
TXN_001920,1281.6,network_error,UPI,1,0.7778,0.6306,HIGH,1281.6,True
TXN_001924,827.16,bank_timeout,UPI,1,0.2963,0.4864,MEDIUM,827.16,True
TXN_001929,3018.43,network_error,UPI,1,0.6136,0.5925,MEDIUM,3018.43,True
TXN_001935,2116.81,bank_timeout,UPI,2,0.7273,0.568,MEDIUM,2116.81,True
TXN_001936,1747.7,network_error,Card,2,0.6,0.4513,MEDIUM,1747.7,True
TXN_001939,1652.15,network_error,Card,1,0.4937,0.5487,MEDIUM,1652.15,True
TXN_001944,804.09,insufficient_funds,Wallet,2,0.92,0.5682,MEDIUM,804.09,True
TXN_001946,1570.6,network_error,UPI,1,0.4722,0.5416,MEDIUM,1570.6,True
TXN_001948,3643.37,authentication_failure,Card,1,0.3333,0.4868,MEDIUM,3643.37,True
TXN_001954,4505.23,network_error,Card,1,0.625,0.6011,HIGH,4505.23,True
TXN_001956,568.57,bank_declined,NetBanking,1,0.7,0.5667,MEDIUM,568.57,True
TXN_001959,2252.1,authentication_failure,UPI,1,0.4333,0.5106,MEDIUM,2252.1,True
TXN_001960,3389.51,bank_declined,NetBanking,1,0.7059,0.5917,MEDIUM,3389.51,True
TXN_001966,1919.13,network_error,UPI,1,0.8667,0.6625,HIGH,1919.13,True
TXN_001968,1587.45,bank_timeout,UPI,1,1.0,0.706,CRITICAL,1587.45,True
TXN_001969,1036.75,bank_declined,Card,1,0.3898,0.4814,MEDIUM,1036.75,True
