transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,cause_nature,root_cause_confidence,recovery_direction,recovery_probability,decision,decision_confidence,status,recovered_amount,escalation_required,escalation_reason,action_count
TXN_000423,1218.49,authentication_failure,2,0.4326,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2024,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000430,1164.05,bank_timeout,2,0.5153,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.5699,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000431,1192.4,bank_timeout,1,0.4932,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6534,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000435,2022.93,network_error,1,0.6188,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7456,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000444,9965.62,bank_declined,2,0.5749,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.257,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000445,3332.0,insufficient_funds,2,0.5807,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2012,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000446,6495.44,network_error,1,0.6041,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7076,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000452,6567.91,bank_timeout,1,0.5293,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6878,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000463,1468.08,insufficient_funds,1,0.5471,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4481,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_000465,2105.65,bank_timeout,1,0.6733,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.857,retry_now,0.9,recovered,2105.65,False,,6
TXN_000468,6767.59,expired_card,2,0.568,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1533,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000473,4165.84,bank_timeout,1,0.5229,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6987,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000474,2606.06,bank_declined,1,0.5845,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5058,alternate_payment,0.92,recovered,2606.06,False,,6
TXN_000475,7821.71,authentication_failure,1,0.4968,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3537,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000479,3387.37,bank_declined,1,0.6799,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6252,alternate_payment,0.92,recovered,3387.37,False,,6
TXN_000481,4265.53,bank_declined,2,0.5058,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2121,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000482,1663.05,insufficient_funds,1,0.4283,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.1821,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000487,5751.61,expired_card,1,0.4935,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.275,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000488,5182.53,bank_timeout,1,0.5143,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6725,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000490,10378.02,bank_declined,1,0.6053,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6457,alternate_payment,0.92,recovered,10378.02,False,,6
TXN_000491,1238.79,bank_timeout,1,0.5742,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7634,retry_now,0.9,recovered,1238.79,False,,6
TXN_000492,1020.75,bank_timeout,1,0.6371,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8443,retry_now,0.9,recovered,1020.75,False,,6
TXN_000494,792.78,bank_declined,2,0.483,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2016,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000495,5023.2,insufficient_funds,1,0.559,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3149,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000496,8229.06,bank_timeout,1,0.6113,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7706,retry_now,0.9,recovered,8229.06,False,,6
TXN_000498,1441.92,authentication_failure,1,0.5462,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4387,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000499,1018.87,insufficient_funds,1,0.5481,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3099,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000508,4810.42,bank_declined,1,0.639,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5753,alternate_payment,0.92,recovered,4810.42,False,,6
TXN_000516,507.7,authentication_failure,2,0.336,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.1541,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000518,2634.04,bank_declined,1,0.645,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5927,alternate_payment,0.92,recovered,2634.04,False,,6
TXN_000521,1875.15,bank_declined,1,0.5453,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3992,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000522,3190.86,bank_declined,3,0.3693,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment,0.0572,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_000523,3552.53,bank_declined,1,0.6355,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6187,alternate_payment,0.92,recovered,3552.53,False,,6
TXN_000524,4471.28,bank_declined,2,0.5974,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3156,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000527,2365.05,bank_declined,1,0.6291,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5318,alternate_payment,0.92,recovered,2365.05,False,,6
TXN_000533,7066.68,bank_timeout,2,0.4988,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4679,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_000536,5535.67,bank_declined,2,0.4231,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.1468,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000545,796.76,bank_timeout,1,0.493,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.74,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000548,4955.16,network_error,1,0.5649,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7303,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000552,1046.15,expired_card,1,0.4509,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1962,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000555,5481.7,network_error,1,0.6106,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7063,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000558,6533.51,authentication_failure,1,0.437,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3514,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000559,3828.79,network_error,1,0.5015,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6581,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000561,1595.95,network_error,1,0.6501,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8187,retry_now,0.9,recovered,1595.95,False,,6
TXN_000567,2527.06,bank_declined,1,0.553,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5084,alternate_payment,0.92,recovered,2527.06,False,,6
TXN_000569,1925.06,authentication_failure,1,0.647,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5347,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_000570,971.84,bank_timeout,2,0.6343,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.7126,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000572,9940.58,insufficient_funds,1,0.5516,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2304,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000574,2163.17,authentication_failure,1,0.6801,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.647,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_000577,1330.59,authentication_failure,2,0.6001,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3911,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000578,4016.51,authentication_failure,1,0.5569,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4365,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000581,1472.53,authentication_failure,1,0.4724,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4581,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000586,2085.63,network_error,1,0.6707,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8367,retry_now,0.9,recovered,2085.63,False,,6
TXN_000591,1943.22,network_error,1,0.5442,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6638,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000592,2011.83,bank_declined,1,0.5495,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6559,alternate_payment,0.92,recovered,2011.83,False,,6
TXN_000596,932.1,bank_declined,1,0.624,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6012,alternate_payment,0.92,recovered,932.1,False,,6
TXN_000600,865.33,bank_declined,1,0.6421,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.609,alternate_payment,0.92,recovered,865.33,False,,6
TXN_000601,2821.83,bank_timeout,1,0.6135,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7273,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000602,1562.53,network_error,1,0.6848,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8608,retry_now,0.9,recovered,1562.53,False,,6
TXN_000606,3860.31,bank_declined,2,0.5908,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.345,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000611,3228.72,insufficient_funds,1,0.4303,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2382,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000616,5076.17,insufficient_funds,2,0.42,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.0907,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000618,1467.85,bank_timeout,2,0.4405,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.433,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_000623,3277.99,network_error,1,0.6739,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8272,retry_now,0.9,recovered,3277.99,False,,6
TXN_000630,9540.34,insufficient_funds,1,0.6006,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3413,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000631,2322.49,bank_declined,1,0.5202,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3892,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000635,8521.19,network_error,1,0.6553,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8037,retry_now,0.9,recovered,8521.19,False,,6
TXN_000640,14400.59,network_error,1,0.6163,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7262,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000641,3091.77,bank_declined,1,0.5781,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6011,alternate_payment,0.92,recovered,3091.77,False,,6
TXN_000642,7954.93,insufficient_funds,1,0.6776,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4785,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_000645,1523.71,authentication_failure,3,0.3881,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action,0.0751,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_000647,1585.57,bank_timeout,1,0.576,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8353,retry_now,0.9,recovered,1585.57,False,,6
TXN_000653,1374.25,network_error,1,0.6982,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8575,retry_now,0.9,recovered,1374.25,False,,6
TXN_000655,2850.6,authentication_failure,2,0.4354,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.1621,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000657,1010.47,bank_declined,1,0.5335,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4549,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_000658,3384.24,bank_declined,1,0.5599,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4802,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_000659,1247.79,authentication_failure,1,0.5768,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6219,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_000663,3521.74,bank_declined,1,0.5335,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5938,alternate_payment,0.92,recovered,3521.74,False,,6
TXN_000669,3083.3,bank_timeout,2,0.4825,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4767,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_000671,447.39,bank_declined,2,0.4719,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2728,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000674,1636.34,network_error,1,0.6004,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7264,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000682,3665.11,bank_timeout,1,0.5533,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.67,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000695,1702.73,network_error,1,0.5588,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7105,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000696,1590.39,authentication_failure,1,0.4961,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4077,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_000701,2120.8,network_error,1,0.6676,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7984,retry_now,0.9,recovered,2120.8,False,,6
TXN_000702,2639.79,bank_timeout,1,0.5511,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.712,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000705,2088.59,authentication_failure,3,0.3929,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action,0.0941,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_000707,2986.31,network_error,1,0.5564,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8259,retry_now,0.9,recovered,2986.31,False,,6
TXN_000710,5368.8,bank_declined,1,0.6398,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5657,alternate_payment,0.92,recovered,5368.8,False,,6
TXN_000711,1695.22,bank_declined,2,0.5409,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3901,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_000716,2031.16,network_error,2,0.6127,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.6236,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_000721,2095.6,authentication_failure,2,0.5404,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2862,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
